"Status","Year","Age","Disability","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared disabled","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","22740","21730"
"In post","2021","16-19","Declared non-disabled","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Wales","Outside London","35","35","19480","20140"
"In post","2021","16-19","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Eastern Scotland","Outside London","50","50","21320","21150"
"In post","2021","16-19","Declared non-disabled","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","90","19210","19040"
"In post","2021","16-19","Declared non-disabled","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Hampshire and Isle of Wight","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Inner London - East","London","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Inner London - West","London","60","60","25890","25170"
"In post","2021","16-19","Declared non-disabled","Kent","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Lancashire","Outside London","30","30","20890","21010"
"In post","2021","16-19","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Merseyside","Outside London","25","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northumberland and Tyne and Wear","Outside London","40","40","21060","21010"
"In post","2021","16-19","Declared non-disabled","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Outer London - West and North West","London","10","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Central Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Wales and The Valleys","Outside London","30","30","20950","21010"
"In post","2021","16-19","Declared non-disabled","West Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2021","16-19","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","16-19","Undeclared","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","East Wales","Outside London","35","30","20620","20140"
"In post","2021","16-19","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Eastern Scotland","Outside London","45","45","20890","20810"
"In post","2021","16-19","Unknown","Essex","Outside London","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","45","17750","16780"
"In post","2021","16-19","Unknown","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Hampshire and Isle of Wight","Outside London","15","10","[c]","[c]"
"In post","2021","16-19","Unknown","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Inner London - West","London","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","Kent","Outside London","30","30","[c]","[c]"
"In post","2021","16-19","Unknown","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Merseyside","Outside London","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Northumberland and Tyne and Wear","Outside London","40","35","20650","20140"
"In post","2021","16-19","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Southern Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","40","40","18910","15940"
"In post","2021","16-19","Unknown","West Central Scotland","Outside London","25","20","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","West Wales and The Valleys","Outside London","25","20","[c]","[c]"
"In post","2021","16-19","Unknown","West Yorkshire","Outside London","35","35","20370","20140"
"In post","2021","20-29","Declared disabled","Bedfordshire and Hertfordshire","Outside London","65","65","26170","27570"
"In post","2021","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","115","110","26770","26610"
"In post","2021","20-29","Declared disabled","Cheshire","Outside London","40","40","27030","27570"
"In post","2021","20-29","Declared disabled","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Cumbria","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Derbyshire and Nottinghamshire","Outside London","130","125","24770","24440"
"In post","2021","20-29","Declared disabled","Devon","Outside London","65","60","25120","24660"
"In post","2021","20-29","Declared disabled","Dorset and Somerset","Outside London","40","40","25310","25190"
"In post","2021","20-29","Declared disabled","East Anglia","Outside London","115","110","25910","25850"
"In post","2021","20-29","Declared disabled","East Wales","Outside London","180","175","26750","25560"
"In post","2021","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","Eastern Scotland","Outside London","215","210","28340","27150"
"In post","2021","20-29","Declared disabled","Essex","Outside London","50","50","26120","24180"
"In post","2021","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","425","415","27620","27290"
"In post","2021","20-29","Declared disabled","Greater Manchester","Outside London","195","190","27450","27570"
"In post","2021","20-29","Declared disabled","Hampshire and Isle of Wight","Outside London","155","150","27030","27570"
"In post","2021","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","40","40","23270","22920"
"In post","2021","20-29","Declared disabled","Highlands and Islands","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Inner London - East","London","175","170","32730","31060"
"In post","2021","20-29","Declared disabled","Inner London - West","London","1065","1055","36560","33570"
"In post","2021","20-29","Declared disabled","Kent","Outside London","80","80","26940","28650"
"In post","2021","20-29","Declared disabled","Lancashire","Outside London","110","110","23730","21010"
"In post","2021","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","55","55","23760","22920"
"In post","2021","20-29","Declared disabled","Lincolnshire","Outside London","30","30","[c]","[c]"
"In post","2021","20-29","Declared disabled","Merseyside","Outside London","145","140","25350","24890"
"In post","2021","20-29","Declared disabled","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","North Yorkshire","Outside London","35","35","27110","27570"
"In post","2021","20-29","Declared disabled","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northumberland and Tyne and Wear","Outside London","155","150","24410","21010"
"In post","2021","20-29","Declared disabled","Outer London - East and North East","London","55","50","29780","31060"
"In post","2021","20-29","Declared disabled","Outer London - South","London","80","80","32640","31060"
"In post","2021","20-29","Declared disabled","Outer London - West and North West","London","75","75","28870","29250"
"In post","2021","20-29","Declared disabled","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Shropshire and Staffordshire","Outside London","75","75","24800","24620"
"In post","2021","20-29","Declared disabled","South Yorkshire","Outside London","85","80","26650","25000"
"In post","2021","20-29","Declared disabled","Southern Scotland","Outside London","35","35","27510","26120"
"In post","2021","20-29","Declared disabled","Surrey, East and West Sussex","Outside London","90","90","26840","27570"
"In post","2021","20-29","Declared disabled","Tees Valley and Durham","Outside London","65","65","25310","24890"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","West Central Scotland","Outside London","135","130","26550","24880"
"In post","2021","20-29","Declared disabled","West Midlands","Outside London","160","155","25190","25560"
"In post","2021","20-29","Declared disabled","West Wales and The Valleys","Outside London","95","90","22980","22040"
"In post","2021","20-29","Declared disabled","West Yorkshire","Outside London","180","175","27320","25560"
"In post","2021","20-29","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","450","445","28700","29090"
"In post","2021","20-29","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","970","965","27790","27570"
"In post","2021","20-29","Declared non-disabled","Cheshire","Outside London","295","290","26220","25790"
"In post","2021","20-29","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","90","90","23310","21010"
"In post","2021","20-29","Declared non-disabled","Cumbria","Outside London","180","180","23490","21050"
"In post","2021","20-29","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","1060","1040","26480","25560"
"In post","2021","20-29","Declared non-disabled","Devon","Outside London","675","665","26100","24920"
"In post","2021","20-29","Declared non-disabled","Dorset and Somerset","Outside London","365","360","25580","25850"
"In post","2021","20-29","Declared non-disabled","East Anglia","Outside London","1020","995","25810","25560"
"In post","2021","20-29","Declared non-disabled","East Wales","Outside London","1930","1905","26600","25560"
"In post","2021","20-29","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","430","425","24300","24440"
"In post","2021","20-29","Declared non-disabled","Eastern Scotland","Outside London","1325","1300","27260","26160"
"In post","2021","20-29","Declared non-disabled","Essex","Outside London","445","440","26800","25560"
"In post","2021","20-29","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","3740","3695","27780","27540"
"In post","2021","20-29","Declared non-disabled","Greater Manchester","Outside London","1965","1940","27170","25560"
"In post","2021","20-29","Declared non-disabled","Hampshire and Isle of Wight","Outside London","1145","1130","27680","27370"
"In post","2021","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","405","395","23600","22920"
"In post","2021","20-29","Declared non-disabled","Highlands and Islands","Outside London","130","130","24730","22920"
"In post","2021","20-29","Declared non-disabled","Inner London - East","London","1835","1815","33790","31060"
"In post","2021","20-29","Declared non-disabled","Inner London - West","London","9245","9210","38170","35050"
"In post","2021","20-29","Declared non-disabled","Kent","Outside London","810","805","26940","26300"
"In post","2021","20-29","Declared non-disabled","Lancashire","Outside London","1055","1025","24170","22850"
"In post","2021","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","555","545","24220","23970"
"In post","2021","20-29","Declared non-disabled","Lincolnshire","Outside London","210","210","25450","26230"
"In post","2021","20-29","Declared non-disabled","Merseyside","Outside London","1820","1760","24750","24890"
"In post","2021","20-29","Declared non-disabled","North Eastern Scotland","Outside London","105","100","27640","27150"
"In post","2021","20-29","Declared non-disabled","North Yorkshire","Outside London","350","345","26310","26370"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","Outside London","195","190","23990","21430"
"In post","2021","20-29","Declared non-disabled","Northumberland and Tyne and Wear","Outside London","1600","1570","25710","25560"
"In post","2021","20-29","Declared non-disabled","Outer London - East and North East","London","435","430","29770","31060"
"In post","2021","20-29","Declared non-disabled","Outer London - South","London","840","840","32860","31060"
"In post","2021","20-29","Declared non-disabled","Outer London - West and North West","London","1035","1020","29860","29250"
"In post","2021","20-29","Declared non-disabled","Overseas","Overseas","215","215","36200","33860"
"In post","2021","20-29","Declared non-disabled","Shropshire and Staffordshire","Outside London","730","715","25260","25400"
"In post","2021","20-29","Declared non-disabled","South Yorkshire","Outside London","960","940","26830","25000"
"In post","2021","20-29","Declared non-disabled","Southern Scotland","Outside London","315","310","26820","25560"
"In post","2021","20-29","Declared non-disabled","Surrey, East and West Sussex","Outside London","745","735","26900","27570"
"In post","2021","20-29","Declared non-disabled","Tees Valley and Durham","Outside London","795","765","24140","22850"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","150","150","29900","27570"
"In post","2021","20-29","Declared non-disabled","West Central Scotland","Outside London","1430","1395","26020","24890"
"In post","2021","20-29","Declared non-disabled","West Midlands","Outside London","1540","1510","26310","25220"
"In post","2021","20-29","Declared non-disabled","West Wales and The Valleys","Outside London","1185","1140","23990","21590"
"In post","2021","20-29","Declared non-disabled","West Yorkshire","Outside London","1720","1695","26750","25560"
"In post","2021","20-29","Undeclared","Bedfordshire and Hertfordshire","Outside London","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","50","28370","29130"
"In post","2021","20-29","Undeclared","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Derbyshire and Nottinghamshire","Outside London","60","60","26310","27100"
"In post","2021","20-29","Undeclared","Devon","Outside London","40","35","25660","24710"
"In post","2021","20-29","Undeclared","Dorset and Somerset","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","East Anglia","Outside London","45","45","25360","25400"
"In post","2021","20-29","Undeclared","East Wales","Outside London","90","90","25800","25560"
"In post","2021","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Eastern Scotland","Outside London","45","45","27850","26160"
"In post","2021","20-29","Undeclared","Essex","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","170","165","27530","27540"
"In post","2021","20-29","Undeclared","Greater Manchester","Outside London","120","120","27230","26340"
"In post","2021","20-29","Undeclared","Hampshire and Isle of Wight","Outside London","65","65","27650","26570"
"In post","2021","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Inner London - East","London","105","100","33820","32330"
"In post","2021","20-29","Undeclared","Inner London - West","London","870","865","37530","34710"
"In post","2021","20-29","Undeclared","Kent","Outside London","45","40","27470","28650"
"In post","2021","20-29","Undeclared","Lancashire","Outside London","65","60","24670","25300"
"In post","2021","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","23730","22920"
"In post","2021","20-29","Undeclared","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Merseyside","Outside London","50","50","26700","25560"
"In post","2021","20-29","Undeclared","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Northumberland and Tyne and Wear","Outside London","80","80","26300","25560"
"In post","2021","20-29","Undeclared","Outer London - East and North East","London","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Outer London - South","London","35","35","32990","31060"
"In post","2021","20-29","Undeclared","Outer London - West and North West","London","50","50","30900","31060"
"In post","2021","20-29","Undeclared","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Shropshire and Staffordshire","Outside London","35","35","25750","26810"
"In post","2021","20-29","Undeclared","South Yorkshire","Outside London","55","55","28000","26980"
"In post","2021","20-29","Undeclared","Southern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Surrey, East and West Sussex","Outside London","65","65","26580","26350"
"In post","2021","20-29","Undeclared","Tees Valley and Durham","Outside London","30","30","24980","24680"
"In post","2021","20-29","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","West Central Scotland","Outside London","45","45","25700","23340"
"In post","2021","20-29","Undeclared","West Midlands","Outside London","115","115","26900","26550"
"In post","2021","20-29","Undeclared","West Wales and The Valleys","Outside London","65","60","25070","23090"
"In post","2021","20-29","Undeclared","West Yorkshire","Outside London","90","90","26450","26680"
"In post","2021","20-29","Unknown","Bedfordshire and Hertfordshire","Outside London","155","150","27820","27850"
"In post","2021","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","345","340","27030","26610"
"In post","2021","20-29","Unknown","Cheshire","Outside London","280","275","27950","28840"
"In post","2021","20-29","Unknown","Cornwall and Isles of Scilly","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Cumbria","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Derbyshire and Nottinghamshire","Outside London","610","600","25230","25560"
"In post","2021","20-29","Unknown","Devon","Outside London","255","255","25490","22850"
"In post","2021","20-29","Unknown","Dorset and Somerset","Outside London","125","120","24330","22350"
"In post","2021","20-29","Unknown","East Anglia","Outside London","325","315","25200","24870"
"In post","2021","20-29","Unknown","East Wales","Outside London","1265","1250","26230","24500"
"In post","2021","20-29","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","160","160","23430","22350"
"In post","2021","20-29","Unknown","Eastern Scotland","Outside London","1380","1355","26220","24690"
"In post","2021","20-29","Unknown","Essex","Outside London","155","150","26070","25560"
"In post","2021","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1010","995","27640","26790"
"In post","2021","20-29","Unknown","Greater Manchester","Outside London","995","980","25940","25560"
"In post","2021","20-29","Unknown","Hampshire and Isle of Wight","Outside London","555","540","27090","26670"
"In post","2021","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","75","75","23570","23970"
"In post","2021","20-29","Unknown","Highlands and Islands","Outside London","45","45","24920","22920"
"In post","2021","20-29","Unknown","Inner London - East","London","925","920","32780","32000"
"In post","2021","20-29","Unknown","Inner London - West","London","5310","5290","36150","32790"
"In post","2021","20-29","Unknown","Kent","Outside London","275","275","26190","25920"
"In post","2021","20-29","Unknown","Lancashire","Outside London","335","325","23830","22350"
"In post","2021","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","230","225","23300","22350"
"In post","2021","20-29","Unknown","Lincolnshire","Outside London","35","35","25300","25300"
"In post","2021","20-29","Unknown","Merseyside","Outside London","645","630","24230","22350"
"In post","2021","20-29","Unknown","North Eastern Scotland","Outside London","115","110","26710","25980"
"In post","2021","20-29","Unknown","North Yorkshire","Outside London","120","120","24950","23540"
"In post","2021","20-29","Unknown","Northern Ireland","Outside London","200","190","22510","20140"
"In post","2021","20-29","Unknown","Northumberland and Tyne and Wear","Outside London","855","830","24580","24820"
"In post","2021","20-29","Unknown","Outer London - East and North East","London","165","165","27920","30150"
"In post","2021","20-29","Unknown","Outer London - South","London","445","440","30580","28960"
"In post","2021","20-29","Unknown","Outer London - West and North West","London","230","230","28800","29250"
"In post","2021","20-29","Unknown","Overseas","Overseas","70","70","39780","38600"
