"Status","Year","Age","Disability","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","Yorkshire and The Humber","AA/AO","35","35","20780","21010"
"In post","2021","16-19","Declared non-disabled","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","London","EO","10","10","[c]","[c]"
"In post","2021","16-19","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","London","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","London","EO","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","AA/AO","35","35","20210","20140"
"In post","2021","16-19","Unknown","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","AA/AO","45","45","20340","20140"
"In post","2021","16-19","Unknown","North West (England)","EO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","AA/AO","75","70","20670","20140"
"In post","2021","16-19","Unknown","Scotland","EO","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","AA/AO","50","45","22240","21430"
"In post","2021","16-19","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","EO","30","30","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","Unknown","Wales","AA/AO","55","45","19770","20140"
"In post","2021","16-19","Unknown","Wales","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","AA/AO","50","50","20400","20140"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","East Midlands (England)","AA/AO","90","85","21480","21010"
"In post","2021","20-29","Declared disabled","East Midlands (England)","EO","65","65","25840","26350"
"In post","2021","20-29","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","East Midlands (England)","SEO/HEO","30","30","31020","31810"
"In post","2021","20-29","Declared disabled","East Midlands (England)","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared disabled","East of England","AA/AO","95","95","23500","21570"
"In post","2021","20-29","Declared disabled","East of England","EO","90","90","27840","27570"
"In post","2021","20-29","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","East of England","Unknown","30","30","23590","22920"
"In post","2021","20-29","Declared disabled","London","AA/AO","155","155","25410","24490"
"In post","2021","20-29","Declared disabled","London","EO","425","420","29240","29250"
"In post","2021","20-29","Declared disabled","London","G6/G7","195","195","55480","53910"
"In post","2021","20-29","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","London","SEO/HEO","640","635","35650","34710"
"In post","2021","20-29","Declared disabled","London","Unknown","30","30","28710","26810"
"In post","2021","20-29","Declared disabled","North East (England)","AA/AO","115","110","20940","21010"
"In post","2021","20-29","Declared disabled","North East (England)","EO","60","60","26810","27570"
"In post","2021","20-29","Declared disabled","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","North East (England)","SEO/HEO","30","30","33110","31810"
"In post","2021","20-29","Declared disabled","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","North West (England)","AA/AO","215","210","21270","21010"
"In post","2021","20-29","Declared disabled","North West (England)","EO","170","170","26650","27570"
"In post","2021","20-29","Declared disabled","North West (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","North West (England)","SEO/HEO","85","85","32500","31810"
"In post","2021","20-29","Declared disabled","North West (England)","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scotland","AA/AO","165","155","21600","21010"
"In post","2021","20-29","Declared disabled","Scotland","EO","125","125","27240","27570"
"In post","2021","20-29","Declared disabled","Scotland","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scotland","SEO/HEO","100","100","34170","33270"
"In post","2021","20-29","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","South East (England)","AA/AO","185","180","23980","22400"
"In post","2021","20-29","Declared disabled","South East (England)","EO","130","130","27690","27570"
"In post","2021","20-29","Declared disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","South East (England)","SEO/HEO","85","80","32260","32190"
"In post","2021","20-29","Declared disabled","South East (England)","Unknown","35","35","24860","23840"
"In post","2021","20-29","Declared disabled","South West (England)","AA/AO","125","115","21440","21010"
"In post","2021","20-29","Declared disabled","South West (England)","EO","190","185","24470","25560"
"In post","2021","20-29","Declared disabled","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","South West (England)","SEO/HEO","175","175","32490","31810"
"In post","2021","20-29","Declared disabled","South West (England)","Unknown","45","45","28850","30210"
"In post","2021","20-29","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","EO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wales","AA/AO","130","130","20980","21010"
"In post","2021","20-29","Declared disabled","Wales","EO","80","75","26680","27570"
"In post","2021","20-29","Declared disabled","Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wales","SEO/HEO","45","45","34010","31990"
"In post","2021","20-29","Declared disabled","Wales","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","West Midlands (England)","AA/AO","120","115","21280","20960"
"In post","2021","20-29","Declared disabled","West Midlands (England)","EO","110","105","26180","27570"
"In post","2021","20-29","Declared disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","West Midlands (England)","SEO/HEO","35","35","32720","31900"
"In post","2021","20-29","Declared disabled","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","AA/AO","120","115","21760","21010"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","EO","105","105","26170","27570"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","G6/G7","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","SEO/HEO","65","65","32380","31810"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","AA/AO","895","870","22500","21950"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","EO","520","515","26290","26850"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","G6/G7","30","30","52100","52580"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","SEO/HEO","260","255","32360","31810"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","Unknown","125","120","25690","22920"
"In post","2021","20-29","Declared non-disabled","East of England","AA/AO","925","895","24460","22860"
"In post","2021","20-29","Declared non-disabled","East of England","EO","590","585","27390","27570"
"In post","2021","20-29","Declared non-disabled","East of England","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","East of England","SEO/HEO","245","245","33690","33000"
"In post","2021","20-29","Declared non-disabled","East of England","Unknown","150","145","24700","22920"
"In post","2021","20-29","Declared non-disabled","London","AA/AO","1480","1455","25880","25110"
"In post","2021","20-29","Declared non-disabled","London","EO","3350","3320","29170","29080"
"In post","2021","20-29","Declared non-disabled","London","G6/G7","2095","2090","55380","54400"
"In post","2021","20-29","Declared non-disabled","London","SCS level","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","London","SEO/HEO","6195","6175","36420","35200"
"In post","2021","20-29","Declared non-disabled","London","Unknown","255","255","29330","26810"
"In post","2021","20-29","Declared non-disabled","North East (England)","AA/AO","1200","1155","21340","21010"
"In post","2021","20-29","Declared non-disabled","North East (England)","EO","690","680","26220","25560"
"In post","2021","20-29","Declared non-disabled","North East (England)","G6/G7","40","40","51170","52580"
"In post","2021","20-29","Declared non-disabled","North East (England)","SEO/HEO","385","380","32480","31810"
"In post","2021","20-29","Declared non-disabled","North East (England)","Unknown","80","80","25330","22920"
"In post","2021","20-29","Declared non-disabled","North West (England)","AA/AO","2340","2260","21400","21010"
"In post","2021","20-29","Declared non-disabled","North West (England)","EO","1840","1820","26210","25560"
"In post","2021","20-29","Declared non-disabled","North West (England)","G6/G7","100","100","51700","52580"
"In post","2021","20-29","Declared non-disabled","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","North West (England)","SEO/HEO","820","815","32780","31810"
"In post","2021","20-29","Declared non-disabled","North West (England)","Unknown","210","200","25780","23840"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","AA/AO","110","105","20560","20140"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","EO","55","55","25140","25560"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","SEO/HEO","30","30","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Overseas","EO","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Overseas","SEO/HEO","160","160","35230","33860"
"In post","2021","20-29","Declared non-disabled","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scotland","AA/AO","1435","1380","21530","21010"
"In post","2021","20-29","Declared non-disabled","Scotland","EO","1050","1045","26510","26570"
"In post","2021","20-29","Declared non-disabled","Scotland","G6/G7","70","70","51400","52580"
"In post","2021","20-29","Declared non-disabled","Scotland","SEO/HEO","740","735","34120","32920"
"In post","2021","20-29","Declared non-disabled","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","South East (England)","AA/AO","1640","1620","25220","24370"
"In post","2021","20-29","Declared non-disabled","South East (England)","EO","1140","1130","27030","27050"
"In post","2021","20-29","Declared non-disabled","South East (England)","G6/G7","35","35","51290","51970"
"In post","2021","20-29","Declared non-disabled","South East (England)","SEO/HEO","645","645","33070","32680"
"In post","2021","20-29","Declared non-disabled","South East (England)","Unknown","210","205","24940","24020"
"In post","2021","20-29","Declared non-disabled","South West (England)","AA/AO","1135","1105","21880","21010"
"In post","2021","20-29","Declared non-disabled","South West (England)","EO","1545","1525","24660","25560"
"In post","2021","20-29","Declared non-disabled","South West (England)","G6/G7","80","80","50640","51700"
"In post","2021","20-29","Declared non-disabled","South West (England)","SEO/HEO","1730","1720","32040","31660"
"In post","2021","20-29","Declared non-disabled","South West (England)","Unknown","380","380","27760","27540"
"In post","2021","20-29","Declared non-disabled","Unknown","AA/AO","30","30","21680","21010"
"In post","2021","20-29","Declared non-disabled","Unknown","EO","60","60","27550","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","SEO/HEO","40","40","34330","33250"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Wales","AA/AO","1520","1465","21420","21050"
"In post","2021","20-29","Declared non-disabled","Wales","EO","930","920","26660","26860"
"In post","2021","20-29","Declared non-disabled","Wales","G6/G7","60","60","51750","50870"
"In post","2021","20-29","Declared non-disabled","Wales","SEO/HEO","485","485","33590","31810"
"In post","2021","20-29","Declared non-disabled","Wales","Unknown","115","115","24750","22920"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","AA/AO","1200","1165","21790","21010"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","EO","840","830","26200","27130"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","G6/G7","50","50","51740","52580"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","SEO/HEO","410","405","32770","31810"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","Unknown","170","165","24620","22920"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","AA/AO","1500","1465","22430","21430"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","EO","1065","1050","26240","26330"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","G6/G7","100","100","51820","52060"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","635","630","32640","31810"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","165","160","24460","22920"
"In post","2021","20-29","Undeclared","East Midlands (England)","AA/AO","45","45","22000","21010"
"In post","2021","20-29","Undeclared","East Midlands (England)","EO","30","30","26810","27570"
"In post","2021","20-29","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","East Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","East of England","AA/AO","35","35","24410","22850"
"In post","2021","20-29","Undeclared","East of England","EO","35","35","27490","27570"
"In post","2021","20-29","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","East of England","SEO/HEO","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","London","AA/AO","85","85","25320","24180"
"In post","2021","20-29","Undeclared","London","EO","225","220","29130","29970"
"In post","2021","20-29","Undeclared","London","G6/G7","175","175","54620","54110"
"In post","2021","20-29","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","London","SEO/HEO","590","590","35590","34710"
"In post","2021","20-29","Undeclared","London","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","AA/AO","50","50","21120","21010"
"In post","2021","20-29","Undeclared","North East (England)","EO","35","35","26900","27570"
"In post","2021","20-29","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","AA/AO","115","110","21470","21010"
"In post","2021","20-29","Undeclared","North West (England)","EO","95","95","26880","27570"
"In post","2021","20-29","Undeclared","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","North West (England)","SEO/HEO","35","35","33100","31930"
"In post","2021","20-29","Undeclared","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","AA/AO","50","50","21400","21010"
"In post","2021","20-29","Undeclared","Scotland","EO","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","AA/AO","105","105","25110","24180"
"In post","2021","20-29","Undeclared","South East (England)","EO","70","70","27640","27570"
"In post","2021","20-29","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South East (England)","SEO/HEO","40","40","33170","33000"
"In post","2021","20-29","Undeclared","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","AA/AO","60","55","22440","21030"
"In post","2021","20-29","Undeclared","South West (England)","EO","75","75","25180","26350"
"In post","2021","20-29","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","South West (England)","SEO/HEO","80","80","32080","31950"
"In post","2021","20-29","Undeclared","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","EO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","AA/AO","70","70","21130","21010"
"In post","2021","20-29","Undeclared","Wales","EO","55","55","26910","27270"
"In post","2021","20-29","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","SEO/HEO","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","AA/AO","55","55","21550","20140"
"In post","2021","20-29","Undeclared","West Midlands (England)","EO","60","60","26240","27470"
"In post","2021","20-29","Undeclared","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","West Midlands (England)","SEO/HEO","35","35","31400","30730"
"In post","2021","20-29","Undeclared","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","AA/AO","75","75","22470","21010"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","EO","65","65","27060","27570"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","SEO/HEO","45","45","32650","31810"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","East Midlands (England)","AA/AO","490","475","21590","20600"
"In post","2021","20-29","Unknown","East Midlands (England)","EO","230","230","26020","25560"
