"Status","Year","Disability","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Security","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Swansea","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Security","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Telford and Wrekin","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Security","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Westminster","London","80","75","40030","37920"
"In post","2021","Declared disabled","Security","Wiltshire","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Security","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Monmouthshire and Newport","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","South Hampshire","Outside London","30","25","[c]","[c]"
"In post","2021","Declared disabled","Social Research","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Westminster","London","35","35","46740","43820"
"In post","2021","Declared disabled","Social Research","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Monmouthshire and Newport","Outside London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Westminster","London","60","55","45000","41630"
"In post","2021","Declared disabled","Statistics","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Statistics","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Angus and Dundee City","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Tax","Belfast","Outside London","50","45","32580","31810"
"In post","2021","Declared disabled","Tax","Berkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Tax","Birmingham","Outside London","100","90","36110","31940"
"In post","2021","Declared disabled","Tax","Bradford","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Tax","Bristol, City of","Outside London","65","60","38830","31940"
"In post","2021","Declared disabled","Tax","Camden and City of London","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Tax","Cardiff and Vale of Glamorgan","Outside London","120","115","33750","31810"
"In post","2021","Declared disabled","Tax","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","City of Edinburgh","Outside London","60","60","34030","31810"
"In post","2021","Declared disabled","Tax","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Croydon","London","65","65","41610","39500"
"In post","2021","Declared disabled","Tax","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Durham CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Tax","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Glasgow City","Outside London","35","30","35190","31810"
"In post","2021","Declared disabled","Tax","Greater Manchester South West","Outside London","65","60","35090","31810"
"In post","2021","Declared disabled","Tax","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Hackney and Newham","London","80","70","41100","39360"
"In post","2021","Declared disabled","Tax","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Leeds","Outside London","70","65","35350","31810"
"In post","2021","Declared disabled","Tax","Leicester","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Tax","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Liverpool","Outside London","55","55","38230","32020"
"In post","2021","Declared disabled","Tax","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Manchester","Outside London","50","50","34440","31810"
"In post","2021","Declared disabled","Tax","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Mid Lancashire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Tax","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Nottingham","Outside London","105","100","33480","31810"
"In post","2021","Declared disabled","Tax","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Portsmouth","Outside London","40","35","32180","31810"
"In post","2021","Declared disabled","Tax","Sefton","Outside London","55","50","32110","26150"
"In post","2021","Declared disabled","Tax","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","South Lanarkshire","Outside London","30","25","[c]","[c]"
"In post","2021","Declared disabled","Tax","Southend-on-Sea","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Tax","Suffolk","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Tax","Sunderland","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Tax","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Tax","Tower Hamlets","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Tax","Tyneside","Outside London","110","105","29940","31810"
"In post","2021","Declared disabled","Tax","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Tax","Westminster","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Tax","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Aberdeen City and Aberdeenshire","Outside London","80","75","30290","27570"
"In post","2021","Declared disabled","Unknown","Angus and Dundee City","Outside London","220","200","23970","21010"
"In post","2021","Declared disabled","Unknown","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Barking & Dagenham and Havering","London","80","70","31180","31060"
"In post","2021","Declared disabled","Unknown","Barnet","London","40","40","31190","31060"
"In post","2021","Declared disabled","Unknown","Barnsley, Doncaster and Rotherham","Outside London","250","210","24920","27570"
"In post","2021","Declared disabled","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","90","80","31000","27570"
"In post","2021","Declared disabled","Unknown","Bedford","Outside London","30","25","29960","28120"
"In post","2021","Declared disabled","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Berkshire","Outside London","75","65","30020","29290"
"In post","2021","Declared disabled","Unknown","Bexley and Greenwich","London","55","50","31110","31060"
"In post","2021","Declared disabled","Unknown","Birmingham","Outside London","395","345","26900","27570"
"In post","2021","Declared disabled","Unknown","Blackburn with Darwen","Outside London","50","45","26610","27570"
"In post","2021","Declared disabled","Unknown","Blackpool","Outside London","740","655","27440","27570"
"In post","2021","Declared disabled","Unknown","Bournemouth and Poole","Outside London","65","55","26920","27570"
"In post","2021","Declared disabled","Unknown","Bradford","Outside London","125","100","24970","27570"
"In post","2021","Declared disabled","Unknown","Breckland and South Norfolk","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Brent","London","35","30","30000","31060"
"In post","2021","Declared disabled","Unknown","Bridgend and Neath Port Talbot","Outside London","75","65","25670","27570"
"In post","2021","Declared disabled","Unknown","Brighton and Hove","Outside London","55","50","27160","27570"
"In post","2021","Declared disabled","Unknown","Bristol, City of","Outside London","180","155","26580","27570"
"In post","2021","Declared disabled","Unknown","Bromley","London","50","50","32650","31090"
"In post","2021","Declared disabled","Unknown","Buckinghamshire CC","Outside London","40","35","27800","27570"
"In post","2021","Declared disabled","Unknown","Caithness and Sutherland and Ross and Cromarty","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Calderdale and Kirklees","Outside London","140","120","26520","27570"
"In post","2021","Declared disabled","Unknown","Cambridgeshire CC","Outside London","50","50","28570","27570"
"In post","2021","Declared disabled","Unknown","Camden and City of London","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Cardiff and Vale of Glamorgan","Outside London","200","185","26930","27570"
"In post","2021","Declared disabled","Unknown","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Central Hampshire","Outside London","45","40","28490","27570"
"In post","2021","Declared disabled","Unknown","Central Valleys","Outside London","95","85","26240","27570"
"In post","2021","Declared disabled","Unknown","Cheshire East","Outside London","35","30","28150","27570"
"In post","2021","Declared disabled","Unknown","Cheshire West and Chester","Outside London","55","50","25670","27570"
"In post","2021","Declared disabled","Unknown","Chorley and West Lancashire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","City of Edinburgh","Outside London","675","645","38800","33620"
"In post","2021","Declared disabled","Unknown","Clackmannanshire and Fife","Outside London","75","65","27480","27570"
"In post","2021","Declared disabled","Unknown","Conwy and Denbighshire","Outside London","30","30","28400","27570"
"In post","2021","Declared disabled","Unknown","Cornwall and Isles of Scilly","Outside London","150","130","25690","27570"
"In post","2021","Declared disabled","Unknown","Coventry","Outside London","70","60","25430","27570"
"In post","2021","Declared disabled","Unknown","Croydon","London","50","50","36010","31060"
"In post","2021","Declared disabled","Unknown","Darlington","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Derby","Outside London","110","95","23320","21010"
"In post","2021","Declared disabled","Unknown","Devon CC","Outside London","230","190","24790","26120"
"In post","2021","Declared disabled","Unknown","Dorset CC","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Dudley","Outside London","145","125","24880","25410"
"In post","2021","Declared disabled","Unknown","Dumfries and Galloway","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Durham CC","Outside London","165","145","25690","27570"
"In post","2021","Declared disabled","Unknown","Ealing","London","65","60","31980","31060"
"In post","2021","Declared disabled","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","65","55","25100","27570"
"In post","2021","Declared disabled","Unknown","East Cumbria","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Derbyshire","Outside London","70","60","26350","27570"
"In post","2021","Declared disabled","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","60","55","25180","27570"
"In post","2021","Declared disabled","Unknown","East Kent","Outside London","180","160","28330","29290"
"In post","2021","Declared disabled","Unknown","East Lancashire","Outside London","65","60","25470","27570"
"In post","2021","Declared disabled","Unknown","East Lothian and Midlothian","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Merseyside","Outside London","125","100","26550","27570"
"In post","2021","Declared disabled","Unknown","East Riding of Yorkshire","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Surrey","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Sussex CC","Outside London","220","185","24940","26120"
"In post","2021","Declared disabled","Unknown","Enfield","London","45","40","31110","31060"
"In post","2021","Declared disabled","Unknown","Essex Haven Gateway","Outside London","55","50","31250","29290"
"In post","2021","Declared disabled","Unknown","Essex Thames Gateway","Outside London","145","125","27760","29290"
"In post","2021","Declared disabled","Unknown","Falkirk","Outside London","140","120","24980","21010"
"In post","2021","Declared disabled","Unknown","Flintshire and Wrexham","Outside London","100","85","24870","26120"
"In post","2021","Declared disabled","Unknown","Glasgow City","Outside London","670","605","29250","27570"
"In post","2021","Declared disabled","Unknown","Gloucestershire","Outside London","60","50","26450","27570"
"In post","2021","Declared disabled","Unknown","Greater Manchester North East","Outside London","125","110","26400","27570"
"In post","2021","Declared disabled","Unknown","Greater Manchester North West","Outside London","220","190","23830","21010"
"In post","2021","Declared disabled","Unknown","Greater Manchester South East","Outside London","130","115","24270","21010"
"In post","2021","Declared disabled","Unknown","Greater Manchester South West","Outside London","140","130","27520","27570"
"In post","2021","Declared disabled","Unknown","Gwent Valleys","Outside London","130","115","25880","27570"
"In post","2021","Declared disabled","Unknown","Gwynedd","Outside London","65","55","23250","21010"
"In post","2021","Declared disabled","Unknown","Hackney and Newham","London","220","200","28240","30330"
"In post","2021","Declared disabled","Unknown","Haringey and Islington","London","70","65","30980","31060"
"In post","2021","Declared disabled","Unknown","Harrow and Hillingdon","London","80","75","30760","31060"
"In post","2021","Declared disabled","Unknown","Hartlepool and Stockton-on-Tees","Outside London","145","125","25060","27570"
"In post","2021","Declared disabled","Unknown","Heart of Essex","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Herefordshire, County of","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Hertfordshire","Outside London","130","120","29770","29290"
"In post","2021","Declared disabled","Unknown","Hounslow and Richmond upon Thames","London","35","30","30800","31060"
"In post","2021","Declared disabled","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","60","45","26040","27570"
"In post","2021","Declared disabled","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","65","60","27270","27570"
"In post","2021","Declared disabled","Unknown","Isle of Anglesey","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Isle of Wight","Outside London","45","35","25570","27570"
"In post","2021","Declared disabled","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","40","40","30710","31060"
"In post","2021","Declared disabled","Unknown","Kent Thames Gateway","Outside London","50","50","29860","29290"
"In post","2021","Declared disabled","Unknown","Kingston upon Hull, City of","Outside London","115","90","25090","27570"
"In post","2021","Declared disabled","Unknown","Lambeth","London","80","75","31090","31060"
"In post","2021","Declared disabled","Unknown","Lancaster and Wyre","Outside London","40","35","26440","27570"
"In post","2021","Declared disabled","Unknown","Leeds","Outside London","360","320","31550","27570"
"In post","2021","Declared disabled","Unknown","Leicester","Outside London","140","125","24540","21010"
"In post","2021","Declared disabled","Unknown","Leicestershire CC and Rutland","Outside London","30","25","27020","27570"
"In post","2021","Declared disabled","Unknown","Lewisham and Southwark","London","70","65","30720","31060"
"In post","2021","Declared disabled","Unknown","Lincolnshire","Outside London","125","105","26320","27570"
"In post","2021","Declared disabled","Unknown","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Liverpool","Outside London","155","135","27220","27570"
"In post","2021","Declared disabled","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Luton","Outside London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Manchester","Outside London","245","225","30640","27570"
"In post","2021","Declared disabled","Unknown","Medway","Outside London","45","40","30140","29290"
"In post","2021","Declared disabled","Unknown","Merton, Kingston upon Thames and Sutton","London","40","35","30560","31060"
"In post","2021","Declared disabled","Unknown","Mid Kent","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Mid Lancashire","Outside London","310","270","23640","21010"
"In post","2021","Declared disabled","Unknown","Milton Keynes","Outside London","55","45","27990","27570"
"In post","2021","Declared disabled","Unknown","Monmouthshire and Newport","Outside London","55","50","26810","27570"
"In post","2021","Declared disabled","Unknown","Na h-Eileanan Siar","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North and North East Lincolnshire","Outside London","65","60","25600","27570"
"In post","2021","Declared disabled","Unknown","North and West Norfolk","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North Hampshire","Outside London","35","30","28250","27570"
"In post","2021","Declared disabled","Unknown","North Lanarkshire","Outside London","110","90","23880","21010"
"In post","2021","Declared disabled","Unknown","North Northamptonshire","Outside London","85","70","25020","27570"
"In post","2021","Declared disabled","Unknown","North Nottinghamshire","Outside London","75","70","27320","27570"
"In post","2021","Declared disabled","Unknown","North Yorkshire CC","Outside London","45","40","29050","27570"
"In post","2021","Declared disabled","Unknown","Northumberland","Outside London","30","30","27660","27570"
"In post","2021","Declared disabled","Unknown","Norwich and East Norfolk","Outside London","120","105","27430","27570"
"In post","2021","Declared disabled","Unknown","Nottingham","Outside London","150","135","27750","27570"
"In post","2021","Declared disabled","Unknown","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Oxfordshire","Outside London","45","40","28020","27570"
"In post","2021","Declared disabled","Unknown","Perth and Kinross and Stirling","Outside London","45","40","29730","27570"
"In post","2021","Declared disabled","Unknown","Peterborough","Outside London","50","45","26230","27570"
"In post","2021","Declared disabled","Unknown","Plymouth","Outside London","70","60","26570","27570"
"In post","2021","Declared disabled","Unknown","Portsmouth","Outside London","80","65","26840","27570"
"In post","2021","Declared disabled","Unknown","Powys","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Redbridge and Waltham Forest","London","120","105","28950","30330"
"In post","2021","Declared disabled","Unknown","Sandwell","Outside London","50","50","27380","27570"
"In post","2021","Declared disabled","Unknown","Scottish Borders","Outside London","35","30","29170","27360"
"In post","2021","Declared disabled","Unknown","Sefton","Outside London","150","140","26080","27570"
"In post","2021","Declared disabled","Unknown","Sheffield","Outside London","335","295","31180","27570"
"In post","2021","Declared disabled","Unknown","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Shropshire CC","Outside London","30","25","27180","27570"
"In post","2021","Declared disabled","Unknown","Solihull","Outside London","35","30","27650","27570"
"In post","2021","Declared disabled","Unknown","Somerset","Outside London","75","65","25460","27570"
"In post","2021","Declared disabled","Unknown","South and West Derbyshire","Outside London","50","45","27610","27570"
"In post","2021","Declared disabled","Unknown","South Ayrshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South Hampshire","Outside London","45","40","27140","27570"
"In post","2021","Declared disabled","Unknown","South Lanarkshire","Outside London","35","30","27190","27570"
"In post","2021","Declared disabled","Unknown","South Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South Teesside","Outside London","145","130","24990","27570"
