"Status","Year","Ethnicity","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Attorney General's Departments","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands","Outside London","95","90","36140","28430"
"In post","2021","Asian","Attorney General's Departments","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Yorkshire","Outside London","35","35","41910","43420"
"In post","2021","Asian","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Inner London - East","London","90","85","50810","54700"
"In post","2021","Asian","Cabinet Office","Inner London - West","London","330","320","46430","40600"
"In post","2021","Asian","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Inner London - West","London","45","45","45860","41210"
"In post","2021","Asian","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Asian","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Inner London - East","London","105","100","45900","37660"
"In post","2021","Asian","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Devon","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","45","45","32410","30440"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Inner London - East","London","35","35","33340","29320"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Inner London - West","London","445","440","44360","40050"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","100","95","28690","24570"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Inner London - West","London","115","115","47120","42280"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","Derbyshire and Nottinghamshire","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Greater Manchester","Outside London","75","75","35150","30320"
"In post","2021","Asian","Department for Education","Inner London - West","London","260","250","44260","40780"
"In post","2021","Asian","Department for Education","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","South Yorkshire","Outside London","75","70","36250","30200"
"In post","2021","Asian","Department for Education","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","West Midlands","Outside London","230","225","37370","36500"
"In post","2021","Asian","Department for Education","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","25","28800","25790"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Inner London - West","London","180","175","39510","33510"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","45","40","34400","28760"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Inner London - West","London","185","185","42550","38540"
"In post","2021","Asian","Department for International Trade","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Essex","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Hampshire and Isle of Wight","Outside London","35","35","42390","40080"
"In post","2021","Asian","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","Inner London - West","London","275","270","45190","42680"
"In post","2021","Asian","Department for Transport","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Outer London - East and North East","London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Outer London - West and North West","London","15","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Transport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","West Midlands","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Department for Transport","West Wales and The Valleys","Outside London","50","45","29110","21590"
"In post","2021","Asian","Department for Transport","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","215","195","28110","27570"
"In post","2021","Asian","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","205","180","27690","28920"
"In post","2021","Asian","Department for Work and Pensions","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","150","130","25080","27570"
"In post","2021","Asian","Department for Work and Pensions","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Dorset and Somerset","Outside London","10","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","East Anglia","Outside London","50","45","26450","27570"
"In post","2021","Asian","Department for Work and Pensions","East Wales","Outside London","40","35","25760","27570"
"In post","2021","Asian","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Eastern Scotland","Outside London","45","45","24700","21010"
"In post","2021","Asian","Department for Work and Pensions","Essex","Outside London","80","75","28750","29290"
"In post","2021","Asian","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","55","26730","27570"
"In post","2021","Asian","Department for Work and Pensions","Greater Manchester","Outside London","415","380","26770","27570"
"In post","2021","Asian","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","40","35","25750","27570"
"In post","2021","Asian","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","90","80","24720","27570"
"In post","2021","Asian","Department for Work and Pensions","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Inner London - East","London","655","590","29760","31060"
"In post","2021","Asian","Department for Work and Pensions","Inner London - West","London","400","380","36250","31740"
"In post","2021","Asian","Department for Work and Pensions","Kent","Outside London","65","60","29720","29290"
"In post","2021","Asian","Department for Work and Pensions","Lancashire","Outside London","510","455","24790","21010"
"In post","2021","Asian","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","Outside London","445","390","24400","25860"
"In post","2021","Asian","Department for Work and Pensions","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Merseyside","Outside London","35","35","33640","27570"
"In post","2021","Asian","Department for Work and Pensions","North Eastern Scotland","Outside London","15","10","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
