"Status","Year","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Merseyside","560","520","32730","31810"
"In post","2021","Counter Fraud","North Yorkshire","20","20","37430","37910"
"In post","2021","Counter Fraud","Northern Ireland","395","375","31180","28130"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","530","505","32100","31810"
"In post","2021","Counter Fraud","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","630","605","37780","36160"
"In post","2021","Counter Fraud","Outer London - West and North West","20","15","33490","32520"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","25","20","38340","35000"
"In post","2021","Counter Fraud","Southern Scotland","85","75","29310","28130"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","30","25","28930","28130"
"In post","2021","Counter Fraud","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","530","480","30520","28130"
"In post","2021","Counter Fraud","West Midlands","725","670","32100","31810"
"In post","2021","Counter Fraud","West Wales and The Valleys","20","15","30240","26780"
"In post","2021","Counter Fraud","West Yorkshire","825","770","32130","31810"
"In post","2021","Debt","Bedfordshire and Hertfordshire","35","35","28230","26430"
"In post","2021","Debt","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Debt","Derbyshire and Nottinghamshire","250","225","21470","20140"
"In post","2021","Debt","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Anglia","45","40","24450","21440"
"In post","2021","Debt","East Wales","330","305","23100","20140"
"In post","2021","Debt","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Eastern Scotland","615","585","21510","20140"
"In post","2021","Debt","Essex","60","50","23200","21440"
"In post","2021","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","26750","27460"
"In post","2021","Debt","Greater Manchester","15","15","31210","26850"
"In post","2021","Debt","Hampshire and Isle of Wight","10","10","28920","27460"
"In post","2021","Debt","Inner London - East","255","225","27810","25630"
"In post","2021","Debt","Inner London - West","35","30","39420","32000"
"In post","2021","Debt","Kent","10","10","26280","26850"
"In post","2021","Debt","Lancashire","15","15","27780","26470"
"In post","2021","Debt","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Debt","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Merseyside","310","285","22960","21440"
"In post","2021","Debt","Northern Ireland","15","10","26640","25560"
"In post","2021","Debt","Northumberland and Tyne and Wear","575","530","21520","20140"
"In post","2021","Debt","Outer London - South","245","225","27110","24670"
"In post","2021","Debt","Outer London - West and North West","25","20","28570","25630"
"In post","2021","Debt","Shropshire and Staffordshire","25","20","35470","32790"
"In post","2021","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Southern Scotland","300","275","21760","20140"
"In post","2021","Debt","Surrey, East and West Sussex","75","55","27770","28130"
"In post","2021","Debt","Tees Valley and Durham","15","15","24670","21440"
"In post","2021","Debt","West Central Scotland","520","445","22370","20140"
"In post","2021","Debt","West Midlands","415","375","21810","20140"
"In post","2021","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Yorkshire","415","375","23550","20640"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","80","80","36050","34820"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","265","255","41720","39650"
"In post","2021","Digital, Data & Technology","Cheshire","135","135","41990","41700"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","10","10","35730","35040"
"In post","2021","Digital, Data & Technology","Cumbria","25","25","32500","29180"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","205","200","39510","36410"
"In post","2021","Digital, Data & Technology","Devon","1375","1310","39410","38450"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","230","230","38130","35340"
"In post","2021","Digital, Data & Technology","East Anglia","165","160","33990","31500"
"In post","2021","Digital, Data & Technology","East Wales","1055","1030","39850","37240"
"In post","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","15","15","28760","27940"
"In post","2021","Digital, Data & Technology","Eastern Scotland","265","265","38870","35230"
"In post","2021","Digital, Data & Technology","Essex","300","280","37520","34620"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","720","700","38900","36510"
"In post","2021","Digital, Data & Technology","Greater Manchester","370","360","40120","38630"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","360","350","36470","33300"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","80","75","38280","33150"
"In post","2021","Digital, Data & Technology","Highlands and Islands","15","15","33090","29850"
"In post","2021","Digital, Data & Technology","Inner London - East","1290","1270","51010","54700"
"In post","2021","Digital, Data & Technology","Inner London - West","1885","1850","48760","45470"
"In post","2021","Digital, Data & Technology","Kent","10","10","39060","40680"
"In post","2021","Digital, Data & Technology","Lancashire","60","60","33420","31810"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","80","75","33470","30990"
"In post","2021","Digital, Data & Technology","Lincolnshire","25","25","27390","26670"
"In post","2021","Digital, Data & Technology","Merseyside","295","280","37170","33300"
"In post","2021","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire","155","150","38870","37720"
"In post","2021","Digital, Data & Technology","Northern Ireland","20","20","32990","31810"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","675","650","39010","37410"
"In post","2021","Digital, Data & Technology","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","65","65","44550","41760"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","150","145","41650","41170"
"In post","2021","Digital, Data & Technology","Overseas","20","20","34620","33300"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","400","385","40830","38630"
"In post","2021","Digital, Data & Technology","South Yorkshire","230","225","43760","41990"
"In post","2021","Digital, Data & Technology","Southern Scotland","260","250","39070","34230"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","275","265","37050","33370"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","100","100","37020","36960"
"In post","2021","Digital, Data & Technology","Unknown","25","25","57220","49700"
"In post","2021","Digital, Data & Technology","West Central Scotland","130","130","36870","33040"
"In post","2021","Digital, Data & Technology","West Midlands","500","485","40780","37000"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","820","800","39640","37300"
"In post","2021","Digital, Data & Technology","West Yorkshire","455","440","37530","31810"
"In post","2021","Finance","Bedfordshire and Hertfordshire","105","100","43580","37640"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","300","290","38650","35000"
"In post","2021","Finance","Cheshire","30","30","40390","36740"
"In post","2021","Finance","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Finance","Cumbria","10","10","43720","49430"
"In post","2021","Finance","Derbyshire and Nottinghamshire","190","180","37680","32650"
"In post","2021","Finance","Devon","90","85","42450","39650"
"In post","2021","Finance","Dorset and Somerset","35","35","34710","29720"
"In post","2021","Finance","East Anglia","150","140","35180","31240"
"In post","2021","Finance","East Wales","180","165","34970","29710"
"In post","2021","Finance","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Finance","Eastern Scotland","170","165","35540","33650"
"In post","2021","Finance","Essex","225","200","30550","28130"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","1100","1050","39440","34720"
"In post","2021","Finance","Greater Manchester","300","290","39840","36970"
"In post","2021","Finance","Hampshire and Isle of Wight","395","375","37420","33300"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","45","40","38930","36520"
"In post","2021","Finance","Highlands and Islands","25","25","34730","37530"
"In post","2021","Finance","Inner London - East","410","400","48310","43300"
"In post","2021","Finance","Inner London - West","1965","1920","49230","44510"
"In post","2021","Finance","Kent","20","20","37800","36590"
"In post","2021","Finance","Lancashire","100","95","36650","32180"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","20","20","39030","30090"
"In post","2021","Finance","Lincolnshire","30","30","24180","21580"
"In post","2021","Finance","Merseyside","230","220","34310","31810"
"In post","2021","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","145","140","39360","36790"
"In post","2021","Finance","Northern Ireland","35","35","37590","35560"
"In post","2021","Finance","Northumberland and Tyne and Wear","345","325","36310","31810"
"In post","2021","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","105","105","46360","37290"
"In post","2021","Finance","Outer London - West and North West","65","65","41790","39500"
"In post","2021","Finance","Overseas","35","35","35040","33300"
"In post","2021","Finance","Shropshire and Staffordshire","145","140","40560","38630"
"In post","2021","Finance","South Yorkshire","95","90","41050","37100"
"In post","2021","Finance","Southern Scotland","150","140","36150","33930"
"In post","2021","Finance","Surrey, East and West Sussex","295","265","32090","28590"
"In post","2021","Finance","Tees Valley and Durham","80","80","40060","36780"
"In post","2021","Finance","West Central Scotland","595","490","24650","21440"
"In post","2021","Finance","West Midlands","280","270","39120","36780"
"In post","2021","Finance","West Wales and The Valleys","210","200","34540","31860"
"In post","2021","Finance","West Yorkshire","685","610","30760","25560"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","155","150","28760","25190"
"In post","2021","Grants Management","Cheshire","100","90","24740","24920"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2021","Grants Management","Cumbria","650","575","24000","21050"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","65","60","25370","25100"
"In post","2021","Grants Management","Devon","180","165","26610","25190"
"In post","2021","Grants Management","Dorset and Somerset","15","15","24810","21050"
"In post","2021","Grants Management","East Anglia","45","45","26130","25190"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","5","5","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","27590","25190"
"In post","2021","Grants Management","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","135","125","25060","24920"
"In post","2021","Grants Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","5","5","[c]","[c]"
"In post","2021","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","140","135","26860","24920"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","260","235","25390","21050"
"In post","2021","Grants Management","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","50","45","25410","21050"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","50","50","36520","31780"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","130","125","39040","35300"
"In post","2021","Human Resources","Cheshire","65","60","42030","40080"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Human Resources","Cumbria","25","25","37470","30990"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","435","415","37660","32100"
"In post","2021","Human Resources","Devon","110","100","36610","32940"
"In post","2021","Human Resources","Dorset and Somerset","55","50","34910","32810"
"In post","2021","Human Resources","East Anglia","125","120","35430","31400"
"In post","2021","Human Resources","East Wales","435","410","35940","31040"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","20","20","31120","30280"
"In post","2021","Human Resources","Eastern Scotland","285","270","35200","33650"
"In post","2021","Human Resources","Essex","30","25","31770","31260"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","925","860","36110","32710"
"In post","2021","Human Resources","Greater Manchester","670","640","34140","31810"
"In post","2021","Human Resources","Hampshire and Isle of Wight","280","270","35130","31910"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","110","100","36480","31180"
"In post","2021","Human Resources","Highlands and Islands","30","30","25690","19160"
"In post","2021","Human Resources","Inner London - East","435","415","48100","41990"
"In post","2021","Human Resources","Inner London - West","2080","2025","46200","41220"
"In post","2021","Human Resources","Kent","55","50","36550","33220"
"In post","2021","Human Resources","Lancashire","225","205","27750","26670"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","30","30","35480","32180"
"In post","2021","Human Resources","Lincolnshire","30","30","26770","22860"
"In post","2021","Human Resources","Merseyside","325","305","33890","30190"
"In post","2021","Human Resources","North Eastern Scotland","10","5","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","85","80","39450","34610"
"In post","2021","Human Resources","Northern Ireland","20","20","35110","32270"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","555","510","27990","25170"
"In post","2021","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","100","100","51970","52570"
"In post","2021","Human Resources","Outer London - West and North West","45","40","38940","34770"
"In post","2021","Human Resources","Overseas","25","25","36740","33300"
"In post","2021","Human Resources","Shropshire and Staffordshire","65","60","39170","37590"
"In post","2021","Human Resources","South Yorkshire","100","95","38880","36870"
"In post","2021","Human Resources","Southern Scotland","90","85","36980","33930"
"In post","2021","Human Resources","Surrey, East and West Sussex","125","115","31390","28130"
"In post","2021","Human Resources","Tees Valley and Durham","55","55","33810","30640"
"In post","2021","Human Resources","Unknown","30","30","40040","37300"
"In post","2021","Human Resources","West Central Scotland","645","595","25940","21580"
"In post","2021","Human Resources","West Midlands","175","170","39560","36870"
"In post","2021","Human Resources","West Wales and The Valleys","220","205","33480","31810"
"In post","2021","Human Resources","West Yorkshire","265","255","39420","37300"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","25","25","40000","39960"
"In post","2021","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","25","20","41610","41820"
"In post","2021","Internal Audit","Devon","15","15","46270","44470"
"In post","2021","Internal Audit","Dorset and Somerset","10","5","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","15","15","42570","40580"
"In post","2021","Internal Audit","East Wales","10","10","41550","37910"
"In post","2021","Internal Audit","Eastern Scotland","10","5","[c]","[c]"
"In post","2021","Internal Audit","Essex","10","10","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","43600","41650"
"In post","2021","Internal Audit","Greater Manchester","30","30","40020","38730"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","45","40","34930","33300"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","10","10","42120","43080"
"In post","2021","Internal Audit","Inner London - West","185","180","54500","53070"
"In post","2021","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","20","15","44310","42720"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","15","15","46830","42010"
"In post","2021","Internal Audit","North Yorkshire","15","10","42720","39200"
"In post","2021","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","35","35","44060","41850"
"In post","2021","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","15","15","53590","51970"
"In post","2021","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","15","15","45910","43260"
"In post","2021","Internal Audit","South Yorkshire","15","15","51700","49750"
"In post","2021","Internal Audit","Southern Scotland","40","40","39370","33930"
"In post","2021","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","10","10","39550","39980"
"In post","2021","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","15","15","39450","36460"
"In post","2021","Internal Audit","West Midlands","35","30","52780","45390"
"In post","2021","Internal Audit","West Wales and The Valleys","15","15","51170","49660"
"In post","2021","Internal Audit","West Yorkshire","30","30","47290","45070"
"In post","2021","Legal","Bedfordshire and Hertfordshire","195","175","42770","40000"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","225","195","45610","47360"
"In post","2021","Legal","Cheshire","45","45","45150","44250"
"In post","2021","Legal","Cornwall and Isles of Scilly","35","30","37180","34480"
"In post","2021","Legal","Cumbria","45","40","36060","34480"
"In post","2021","Legal","Derbyshire and Nottinghamshire","410","370","36710","31810"
"In post","2021","Legal","Devon","135","125","41670","39650"
"In post","2021","Legal","Dorset and Somerset","30","25","44370","42350"
"In post","2021","Legal","East Anglia","170","155","38660","35060"
"In post","2021","Legal","East Wales","400","375","41440","38760"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","95","85","40650","38130"
"In post","2021","Legal","Eastern Scotland","1230","1140","33570","29350"
"In post","2021","Legal","Essex","220","200","40800","36240"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","375","350","43430","42840"
"In post","2021","Legal","Greater Manchester","640","590","41200","38630"
