"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","AO","155","140","22520","21950"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","EO","120","110","28310","28430"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Property","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","AO","75","70","22100","20920"
"In post","2021","Declared disabled","Cabinet Office","Unknown","EO","115","110","27220","27500"
"In post","2021","Declared disabled","Cabinet Office","Unknown","G6","50","50","67140","64670"
"In post","2021","Declared disabled","Cabinet Office","Unknown","G7","180","175","55620","54700"
"In post","2021","Declared disabled","Cabinet Office","Unknown","HEO","160","160","34330","34550"
"In post","2021","Declared disabled","Cabinet Office","Unknown","SCS level","45","45","90240","76790"
"In post","2021","Declared disabled","Cabinet Office","Unknown","SEO","70","65","40640","40600"
"In post","2021","Declared disabled","Chancellor's other departments","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Property","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Security","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Security","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Economics","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Economics","EO","[c]","[c]","[c]","[c]"
