"Status","Year","Age","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","London","London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Outside London","20","15","[c]","[c]"
"In post","2021","16-19","Unknown","London","London","40","40","24130","24120"
"In post","2021","16-19","Unknown","North East (England)","Outside London","40","40","20910","20140"
"In post","2021","16-19","Unknown","North West (England)","Outside London","45","45","20560","20140"
"In post","2021","16-19","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Outside London","75","75","20100","20140"
"In post","2021","16-19","Unknown","South East (England)","Outside London","50","50","22050","21430"
"In post","2021","16-19","Unknown","South West (England)","Outside London","50","50","17510","16780"
"In post","2021","16-19","Unknown","Unknown","Unknown","40","40","18910","15940"
"In post","2021","16-19","Unknown","Wales","Outside London","50","45","20030","20140"
"In post","2021","16-19","Unknown","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Outside London","50","45","20530","20140"
"In post","2021","16-19","White","East Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","16-19","White","East of England","Outside London","30","30","23130","22430"
"In post","2021","16-19","White","London","London","80","75","25350","25170"
"In post","2021","16-19","White","North East (England)","Outside London","55","50","21220","21010"
"In post","2021","16-19","White","North West (England)","Outside London","90","80","21300","21010"
"In post","2021","16-19","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Scotland","Outside London","100","95","21130","21010"
"In post","2021","16-19","White","South East (England)","Outside London","70","70","21900","21430"
"In post","2021","16-19","White","South West (England)","Outside London","120","120","19270","19040"
"In post","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Wales","Outside London","75","75","20440","20800"
"In post","2021","16-19","White","West Midlands (England)","Outside London","30","30","21530","21010"
"In post","2021","16-19","White","Yorkshire and The Humber","Outside London","40","40","22060","21010"
"In post","2021","20-29","Asian","East Midlands (England)","Outside London","265","255","25200","25000"
"In post","2021","20-29","Asian","East of England","Outside London","180","165","26320","25380"
"In post","2021","20-29","Asian","London","London","2640","2615","33270","31060"
"In post","2021","20-29","Asian","North East (England)","Outside London","90","85","24420","21220"
"In post","2021","20-29","Asian","North West (England)","Outside London","610","590","25540","25320"
"In post","2021","20-29","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","Outside London","70","65","25740","23450"
"In post","2021","20-29","Asian","South East (England)","Outside London","225","220","27510","27570"
"In post","2021","20-29","Asian","South West (England)","Outside London","170","165","27870","27540"
"In post","2021","20-29","Asian","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Asian","Wales","Outside London","105","100","25450","23050"
"In post","2021","20-29","Asian","West Midlands (England)","Outside London","730","710","25150","24880"
"In post","2021","20-29","Asian","Yorkshire and The Humber","Outside London","600","585","25130","24890"
"In post","2021","20-29","Black","East Midlands (England)","Outside London","55","55","24130","22890"
"In post","2021","20-29","Black","East of England","Outside London","85","80","26780","27570"
"In post","2021","20-29","Black","London","London","1500","1485","31650","31060"
"In post","2021","20-29","Black","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","Outside London","105","100","26830","25560"
"In post","2021","20-29","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","Outside London","105","105","27850","27570"
"In post","2021","20-29","Black","South West (England)","Outside London","55","50","25230","25530"
"In post","2021","20-29","Black","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Black","Wales","Outside London","30","30","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","Outside London","135","130","25930","25560"
"In post","2021","20-29","Black","Yorkshire and The Humber","Outside London","65","65","25060","24890"
"In post","2021","20-29","Chinese","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","London","125","125","38810","35070"
"In post","2021","20-29","Chinese","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Mixed","East Midlands (England)","Outside London","65","60","25480","25560"
"In post","2021","20-29","Mixed","East of England","Outside London","95","95","28000","27570"
"In post","2021","20-29","Mixed","London","London","1045","1035","35130","32560"
"In post","2021","20-29","Mixed","North East (England)","Outside London","50","50","24370","21430"
"In post","2021","20-29","Mixed","North West (England)","Outside London","155","150","25130","24890"
"In post","2021","20-29","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","20-29","Mixed","Scotland","Outside London","50","50","27160","25140"
"In post","2021","20-29","Mixed","South East (England)","Outside London","150","150","26860","26970"
"In post","2021","20-29","Mixed","South West (England)","Outside London","155","150","27150","27540"
"In post","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Wales","Outside London","85","85","26040","25560"
"In post","2021","20-29","Mixed","West Midlands (England)","Outside London","150","150","26540","25930"
"In post","2021","20-29","Mixed","Yorkshire and The Humber","Outside London","135","130","27260","25790"
"In post","2021","20-29","Other ethnicity","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","East of England","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Other ethnicity","London","London","275","270","35290","32950"
"In post","2021","20-29","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","South East (England)","Outside London","30","25","[c]","[c]"
"In post","2021","20-29","Other ethnicity","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","East Midlands (England)","Outside London","50","50","25870","25790"
"In post","2021","20-29","Undeclared","East of England","Outside London","45","40","27070","26770"
"In post","2021","20-29","Undeclared","London","London","500","495","37000","34320"
"In post","2021","20-29","Undeclared","North East (England)","Outside London","40","35","27570","24890"
"In post","2021","20-29","Undeclared","North West (England)","Outside London","110","110","26940","27000"
"In post","2021","20-29","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Outside London","90","85","27960","26160"
"In post","2021","20-29","Undeclared","South East (England)","Outside London","135","135","28900","27570"
"In post","2021","20-29","Undeclared","South West (England)","Outside London","210","210","29440","28650"
"In post","2021","20-29","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Outside London","100","100","26780","26290"
"In post","2021","20-29","Undeclared","West Midlands (England)","Outside London","85","85","25880","25830"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Outside London","90","90","27030","25560"
"In post","2021","20-29","Unknown","East Midlands (England)","Outside London","765","745","24540","24440"
"In post","2021","20-29","Unknown","East of England","Outside London","540","530","25880","25560"
"In post","2021","20-29","Unknown","London","London","5895","5870","34850","32000"
"In post","2021","20-29","Unknown","North East (England)","Outside London","1115","1090","24180","22350"
"In post","2021","20-29","Unknown","North West (England)","Outside London","1990","1955","24780","24120"
"In post","2021","20-29","Unknown","Northern Ireland","Outside London","180","175","22070","20140"
"In post","2021","20-29","Unknown","Overseas","Overseas","65","65","39150","38600"
"In post","2021","20-29","Unknown","Scotland","Outside London","2270","2220","25090","22820"
"In post","2021","20-29","Unknown","South East (England)","Outside London","1100","1080","26600","26610"
"In post","2021","20-29","Unknown","South West (England)","Outside London","1110","1090","26530","25680"
"In post","2021","20-29","Unknown","Unknown","Unknown","705","705","29810","29250"
"In post","2021","20-29","Unknown","Wales","Outside London","1355","1325","24740","23050"
"In post","2021","20-29","Unknown","West Midlands (England)","Outside London","1025","1005","24260","22850"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Outside London","1630","1610","25150","23970"
"In post","2021","20-29","White","East Midlands (England)","Outside London","1805","1775","25660","25380"
"In post","2021","20-29","White","East of England","Outside London","1905","1880","26650","26330"
"In post","2021","20-29","White","London","London","11020","10965","37530","34550"
"In post","2021","20-29","White","North East (England)","Outside London","2615","2555","25240","24440"
"In post","2021","20-29","White","North West (England)","Outside London","5330","5230","25810","24890"
"In post","2021","20-29","White","Northern Ireland","Outside London","230","225","24290","21430"
"In post","2021","20-29","White","Overseas","Overseas","200","200","36770","33860"
"In post","2021","20-29","White","Scotland","Outside London","4005","3930","26830","25560"
"In post","2021","20-29","White","South East (England)","Outside London","3965","3920","27350","27150"
"In post","2021","20-29","White","South West (England)","Outside London","5320","5250","27250","26670"
"In post","2021","20-29","White","Unknown","Unknown","135","135","30160","27570"
"In post","2021","20-29","White","Wales","Outside London","3555","3480","25800","24000"
"In post","2021","20-29","White","West Midlands (England)","Outside London","2130","2100","25910","25000"
"In post","2021","20-29","White","Yorkshire and The Humber","Outside London","3250","3205","26880","25560"
"In post","2021","30-39","Asian","East Midlands (England)","Outside London","405","370","26940","25560"
"In post","2021","30-39","Asian","East of England","Outside London","280","260","28870","27570"
"In post","2021","30-39","Asian","London","London","3390","3250","39150","35070"
"In post","2021","30-39","Asian","North East (England)","Outside London","150","140","28360","25560"
"In post","2021","30-39","Asian","North West (England)","Outside London","825","770","27650","26000"
"In post","2021","30-39","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Overseas","Overseas","50","50","44040","36730"
"In post","2021","30-39","Asian","Scotland","Outside London","180","170","31230","27570"
"In post","2021","30-39","Asian","South East (England)","Outside London","300","285","30390","27760"
"In post","2021","30-39","Asian","South West (England)","Outside London","235","225","33970","31810"
"In post","2021","30-39","Asian","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Asian","Wales","Outside London","140","135","28200","25560"
"In post","2021","30-39","Asian","West Midlands (England)","Outside London","1240","1165","27520","25560"
"In post","2021","30-39","Asian","Yorkshire and The Humber","Outside London","725","655","27480","25560"
"In post","2021","30-39","Black","East Midlands (England)","Outside London","110","105","25630","25560"
"In post","2021","30-39","Black","East of England","Outside London","120","115","29930","29290"
"In post","2021","30-39","Black","London","London","1780","1725","35340","31130"
"In post","2021","30-39","Black","North East (England)","Outside London","40","35","25970","25560"
"In post","2021","30-39","Black","North West (England)","Outside London","200","195","29020","27570"
"In post","2021","30-39","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","30-39","Black","Scotland","Outside London","75","70","28960","27570"
"In post","2021","30-39","Black","South East (England)","Outside London","170","160","30480","29290"
"In post","2021","30-39","Black","South West (England)","Outside London","170","165","32710","31810"
"In post","2021","30-39","Black","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Black","Wales","Outside London","50","50","27550","25560"
"In post","2021","30-39","Black","West Midlands (England)","Outside London","260","245","27920","26140"
"In post","2021","30-39","Black","Yorkshire and The Humber","Outside London","100","95","27650","25920"
"In post","2021","30-39","Chinese","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","London","London","180","175","46090","42410"
"In post","2021","30-39","Chinese","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","North West (England)","Outside London","40","40","32140","26090"
"In post","2021","30-39","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Scotland","Outside London","15","10","[c]","[c]"
"In post","2021","30-39","Chinese","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Chinese","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Wales","Outside London","25","25","[c]","[c]"
"In post","2021","30-39","Chinese","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","30-39","Mixed","East Midlands (England)","Outside London","115","105","29330","27570"
"In post","2021","30-39","Mixed","East of England","Outside London","100","95","29350","27570"
"In post","2021","30-39","Mixed","London","London","995","965","43570","40050"
"In post","2021","30-39","Mixed","North East (England)","Outside London","60","55","28100","25560"
"In post","2021","30-39","Mixed","North West (England)","Outside London","190","185","29060","25560"
"In post","2021","30-39","Mixed","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Overseas","Overseas","40","40","45520","51220"
"In post","2021","30-39","Mixed","Scotland","Outside London","90","85","35040","30650"
"In post","2021","30-39","Mixed","South East (England)","Outside London","160","155","32870","29850"
"In post","2021","30-39","Mixed","South West (England)","Outside London","160","150","33640","32330"
"In post","2021","30-39","Mixed","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Mixed","Wales","Outside London","120","110","31020","27570"
"In post","2021","30-39","Mixed","West Midlands (England)","Outside London","155","140","27700","25710"
"In post","2021","30-39","Mixed","Yorkshire and The Humber","Outside London","125","120","31270","27570"
"In post","2021","30-39","Other ethnicity","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","East of England","Outside London","25","20","[c]","[c]"
"In post","2021","30-39","Other ethnicity","London","London","315","305","43070","38690"
"In post","2021","30-39","Other ethnicity","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Other ethnicity","North West (England)","Outside London","30","30","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","30-39","Other ethnicity","South East (England)","Outside London","45","45","28910","26570"
"In post","2021","30-39","Other ethnicity","South West (England)","Outside London","55","55","30740","28120"
"In post","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Wales","Outside London","30","25","[c]","[c]"
"In post","2021","30-39","Other ethnicity","West Midlands (England)","Outside London","35","30","26210","25560"
"In post","2021","30-39","Other ethnicity","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","East Midlands (England)","Outside London","125","120","28400","26990"
"In post","2021","30-39","Undeclared","East of England","Outside London","160","150","31820","30400"
"In post","2021","30-39","Undeclared","London","London","940","915","45590","42590"
"In post","2021","30-39","Undeclared","North East (England)","Outside London","145","140","28590","25560"
"In post","2021","30-39","Undeclared","North West (England)","Outside London","315","300","29880","27570"
"In post","2021","30-39","Undeclared","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","Overseas","35","35","43230","39230"
"In post","2021","30-39","Undeclared","Scotland","Outside London","285","270","32350","29080"
"In post","2021","30-39","Undeclared","South East (England)","Outside London","340","325","33910","32100"
"In post","2021","30-39","Undeclared","South West (England)","Outside London","450","435","36430","37000"
"In post","2021","30-39","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Wales","Outside London","270","255","29690","27570"
"In post","2021","30-39","Undeclared","West Midlands (England)","Outside London","205","200","30950","27570"
"In post","2021","30-39","Undeclared","Yorkshire and The Humber","Outside London","235","225","30800","27570"
"In post","2021","30-39","Unknown","East Midlands (England)","Outside London","665","620","27110","25560"
"In post","2021","30-39","Unknown","East of England","Outside London","430","410","29380","27880"
"In post","2021","30-39","Unknown","London","London","4035","3945","46120","42200"
"In post","2021","30-39","Unknown","North East (England)","Outside London","1080","1010","26990","25560"
"In post","2021","30-39","Unknown","North West (England)","Outside London","1820","1725","28080","25560"
"In post","2021","30-39","Unknown","Northern Ireland","Outside London","190","180","26010","24880"
"In post","2021","30-39","Unknown","Overseas","Overseas","200","200","50650","52750"
"In post","2021","30-39","Unknown","Scotland","Outside London","2560","2445","30160","27570"
"In post","2021","30-39","Unknown","South East (England)","Outside London","900","850","31100","29360"
"In post","2021","30-39","Unknown","South West (England)","Outside London","1055","985","32500","29290"
"In post","2021","30-39","Unknown","Unknown","Unknown","530","530","37750","33420"
"In post","2021","30-39","Unknown","Wales","Outside London","1350","1270","28760","25560"
"In post","2021","30-39","Unknown","West Midlands (England)","Outside London","920","870","28570","25630"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","Outside London","1200","1140","30110","26720"
"In post","2021","30-39","White","East Midlands (England)","Outside London","2805","2625","29610","27570"
"In post","2021","30-39","White","East of England","Outside London","2935","2750","30530","29270"
"In post","2021","30-39","White","London","London","12685","12290","49020","51250"
"In post","2021","30-39","White","North East (England)","Outside London","4710","4370","28410","25790"
"In post","2021","30-39","White","North West (England)","Outside London","8640","8145","29500","27570"
"In post","2021","30-39","White","Northern Ireland","Outside London","610","580","28670","25560"
"In post","2021","30-39","White","Overseas","Overseas","705","705","46800","50430"
"In post","2021","30-39","White","Scotland","Outside London","7105","6750","32830","29190"
"In post","2021","30-39","White","South East (England)","Outside London","5600","5290","31410","29290"
"In post","2021","30-39","White","South West (England)","Outside London","7360","6940","34040","32430"
"In post","2021","30-39","White","Unknown","Unknown","185","180","34100","27570"
"In post","2021","30-39","White","Wales","Outside London","6675","6220","30120","27570"
"In post","2021","30-39","White","West Midlands (England)","Outside London","3480","3275","30410","27570"
"In post","2021","30-39","White","Yorkshire and The Humber","Outside London","5075","4725","31480","27570"
"In post","2021","40-49","Asian","East Midlands (England)","Outside London","455","400","28030","26000"
"In post","2021","40-49","Asian","East of England","Outside London","345","310","31470","27570"
"In post","2021","40-49","Asian","London","London","3520","3290","39770","34520"
"In post","2021","40-49","Asian","North East (England)","Outside London","95","85","30040","25710"
"In post","2021","40-49","Asian","North West (England)","Outside London","725","640","28360","25560"
"In post","2021","40-49","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Asian","Overseas","Overseas","60","55","48600","52410"
"In post","2021","40-49","Asian","Scotland","Outside London","145","135","35640","27570"
"In post","2021","40-49","Asian","South East (England)","Outside London","360","320","31380","28670"
"In post","2021","40-49","Asian","South West (England)","Outside London","200","185","38360","33840"
"In post","2021","40-49","Asian","Unknown","Unknown","35","30","29930","27570"
"In post","2021","40-49","Asian","Wales","Outside London","105","100","34120","27570"
"In post","2021","40-49","Asian","West Midlands (England)","Outside London","1170","1060","29390","27570"
"In post","2021","40-49","Asian","Yorkshire and The Humber","Outside London","640","570","29940","27570"
"In post","2021","40-49","Black","East Midlands (England)","Outside London","110","105","26660","26330"
"In post","2021","40-49","Black","East of England","Outside London","135","125","32370","29290"
"In post","2021","40-49","Black","London","London","2160","2070","36420","31880"
"In post","2021","40-49","Black","North East (England)","Outside London","60","55","27630","25560"
"In post","2021","40-49","Black","North West (England)","Outside London","200","190","28520","26750"
"In post","2021","40-49","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Black","Overseas","Overseas","30","30","[c]","[c]"
"In post","2021","40-49","Black","Scotland","Outside London","100","95","33520","27570"
"In post","2021","40-49","Black","South East (England)","Outside London","225","210","30860","29290"
"In post","2021","40-49","Black","South West (England)","Outside London","150","145","34660","32700"
"In post","2021","40-49","Black","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Black","Wales","Outside London","60","55","29580","27460"
