"Status","Year","Age","Function_of_post","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Communications","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Counter Fraud","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","HM Revenue and Customs","AO","50","50","20140","20140"
"In post","2021","16-19","Debt","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","HM Land Registry","AA","5","5","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","HM Revenue and Customs","AO","10","5","20140","20140"
"In post","2021","16-19","Finance","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Ministry of Defence","EO","20","20","19540","19040"
"In post","2021","16-19","Finance","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Grants Management","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Attorney General's Departments","AO","25","25","21760","21950"
"In post","2021","16-19","Legal","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Scottish Government","AO","5","5","[c]","[c]"
"In post","2021","16-19","No function","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Business, Energy and Industrial Strategy","AO","15","15","20420","20880"
"In post","2021","16-19","No function","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Education","EO","5","5","[c]","[c]"
"In post","2021","16-19","No function","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Environment, Food and Rural Affairs","EO","15","15","24310","25170"
"In post","2021","16-19","No function","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Transport","AA","25","15","18200","18060"
"In post","2021","16-19","No function","Department for Transport","AO","15","15","21950","21590"
"In post","2021","16-19","No function","Department for Transport","EO","5","5","[c]","[c]"
"In post","2021","16-19","No function","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Department of Health and Social Care","AA","10","10","19600","18850"
"In post","2021","16-19","No function","Department of Health and Social Care","AO","10","10","20460","19630"
"In post","2021","16-19","No function","Department of Health and Social Care","EO","5","5","[c]","[c]"
"In post","2021","16-19","No function","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Land Registry","AO","10","10","[c]","[c]"
"In post","2021","16-19","No function","HM Revenue and Customs","AO","145","140","20220","20140"
"In post","2021","16-19","No function","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","HM Treasury","EO","15","15","24460","24300"
"In post","2021","16-19","No function","Ministry of Defence","AA","10","10","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Defence","AO","5","5","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","AA","50","50","19670","20600"
"In post","2021","16-19","No function","Ministry of Justice","AO","75","75","22880","22850"
"In post","2021","16-19","No function","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","No function","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Government","AO","20","15","21320","20810"
"In post","2021","16-19","No function","The National Archives","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","The National Archives","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","United Kingdom Statistics Authority","AO","5","5","[c]","[c]"
"In post","2021","16-19","Project Delivery","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","AA","15","15","15880","14850"
"In post","2021","16-19","Project Delivery","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","EO","90","90","17980","17780"
"In post","2021","16-19","Project Delivery","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Ministry of Defence","Unknown","15","15","16840","16780"
"In post","2021","16-19","Property","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Property","HM Revenue and Customs","AO","10","10","21400","20880"
"In post","2021","16-19","Property","HM Revenue and Customs","EO","5","5","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Scottish Government","AA","5","5","[c]","[c]"
"In post","2021","16-19","Security","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cabinet Office","EO","5","5","[c]","[c]"
"In post","2021","16-19","Security","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Ministry of Defence","AA","10","10","19560","19560"
"In post","2021","16-19","Security","Ministry of Defence","AO","5","5","[c]","[c]"
"In post","2021","16-19","Security","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Department for Work and Pensions","AO","160","155","21230","21010"
"In post","2021","16-19","Unknown","Department for Work and Pensions","EO","40","40","28290","27570"
"In post","2021","16-19","Unknown","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","AO","70","60","21610","21430"
"In post","2021","16-19","Unknown","Home Office","EO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Home Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","AA","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","AO","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ministry of Defence","Unknown","40","40","18600","15940"
"In post","2021","16-19","Unknown","Scotland Office","AA","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","AA","55","55","20860","21150"
"In post","2021","16-19","Unknown","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Welsh Government","AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Cabinet Office","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Cabinet Office","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Chancellor's other departments","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Chancellor's other departments","AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Chancellor's other departments","EO","10","10","28660","28230"
"In post","2021","20-29","Analysis","Chancellor's other departments","G7","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Chancellor's other departments","HEO","15","15","35470","36440"
"In post","2021","20-29","Analysis","Chancellor's other departments","SEO","10","10","47090","47940"
"In post","2021","20-29","Analysis","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Competition and Markets Authority","G7","10","10","55160","54320"
"In post","2021","20-29","Analysis","Competition and Markets Authority","HEO","20","20","33840","33610"
"In post","2021","20-29","Analysis","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","EO","20","20","29570","27680"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","G7","25","25","57680","57620"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","HEO","125","125","35320","34090"
"In post","2021","20-29","Analysis","Department for Business, Energy and Industrial Strategy","SEO","10","10","45110","44630"
"In post","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","G7","20","20","61170","59730"
"In post","2021","20-29","Analysis","Department for Digital, Culture, Media and Sport","HEO","50","50","43030","42020"
"In post","2021","20-29","Analysis","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Education","EO","15","15","28820","30000"
"In post","2021","20-29","Analysis","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Education","G7","25","20","52940","53420"
"In post","2021","20-29","Analysis","Department for Education","HEO","60","60","35230","36660"
"In post","2021","20-29","Analysis","Department for Education","SEO","45","40","43580","42580"
"In post","2021","20-29","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","AO","15","15","21320","21050"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","EO","30","30","24940","24920"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","HEO","25","25","29730","29270"
"In post","2021","20-29","Analysis","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for International Trade","AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Department for International Trade","EO","10","10","26780","26510"
"In post","2021","20-29","Analysis","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for International Trade","G7","35","35","48560","51970"
"In post","2021","20-29","Analysis","Department for International Trade","HEO","70","70","30970","31800"
"In post","2021","20-29","Analysis","Department for International Trade","SEO","15","15","39160","38540"
"In post","2021","20-29","Analysis","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Transport","EO","30","30","29090","29970"
"In post","2021","20-29","Analysis","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department for Transport","G7","40","40","54030","54650"
"In post","2021","20-29","Analysis","Department for Transport","HEO","90","90","32610","34330"
"In post","2021","20-29","Analysis","Department for Transport","SEO","25","25","42740","42680"
"In post","2021","20-29","Analysis","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Department of Health and Social Care","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Department of Health and Social Care","G6","10","10","65080","66230"
"In post","2021","20-29","Analysis","Department of Health and Social Care","G7","40","40","53010","53360"
"In post","2021","20-29","Analysis","Department of Health and Social Care","HEO","20","20","31810","32790"
"In post","2021","20-29","Analysis","Department of Health and Social Care","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Food Standards Agency","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Revenue and Customs","AO","10","10","23330","24120"
"In post","2021","20-29","Analysis","HM Revenue and Customs","EO","15","15","27590","27570"
"In post","2021","20-29","Analysis","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Revenue and Customs","G7","30","30","51910","57610"
"In post","2021","20-29","Analysis","HM Revenue and Customs","HEO","145","140","34370","36160"
"In post","2021","20-29","Analysis","HM Revenue and Customs","SEO","60","60","37990","38630"
"In post","2021","20-29","Analysis","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Treasury","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","HM Treasury","G7","30","30","54480","53840"
"In post","2021","20-29","Analysis","HM Treasury","HEO","40","40","34110","32320"
"In post","2021","20-29","Analysis","Ministry of Defence","AO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Ministry of Defence","EO","30","30","27980","27850"
"In post","2021","20-29","Analysis","Ministry of Defence","G7","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Ministry of Defence","HEO","110","110","31440","28650"
"In post","2021","20-29","Analysis","Ministry of Defence","SEO","45","45","39600","37320"
"In post","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","EO","10","10","[c]","[c]"
"In post","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","G7","20","20","53490","53130"
"In post","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","HEO","45","45","32500","33210"
"In post","2021","20-29","Analysis","Ministry of Housing, Communities and Local Government","SEO","10","10","41650","42980"
"In post","2021","20-29","Analysis","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Ministry of Justice","EO","30","30","24960","26410"
"In post","2021","20-29","Analysis","Ministry of Justice","G7","20","20","56900","58130"
"In post","2021","20-29","Analysis","Ministry of Justice","HEO","55","55","32690","33810"
"In post","2021","20-29","Analysis","Ministry of Justice","SEO","30","30","40680","40480"
"In post","2021","20-29","Analysis","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office for Standards in Education","EO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Office for Standards in Education","HEO","20","15","32760","32010"
"In post","2021","20-29","Analysis","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Gas and Electricity Markets","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Rail and Road","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Analysis","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","United Kingdom Statistics Authority","AO","45","45","19470","19130"
"In post","2021","20-29","Analysis","United Kingdom Statistics Authority","EO","55","55","23590","23050"
"In post","2021","20-29","Analysis","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","United Kingdom Statistics Authority","G7","40","40","49520","49100"
"In post","2021","20-29","Analysis","United Kingdom Statistics Authority","HEO","335","335","30570","29540"
"In post","2021","20-29","Analysis","United Kingdom Statistics Authority","SEO","160","160","37180","37020"
"In post","2021","20-29","Analysis","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Cabinet Office","EO","15","15","27560","27500"
"In post","2021","20-29","Commercial","Cabinet Office","G6","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Cabinet Office","G7","40","40","54040","54700"
"In post","2021","20-29","Commercial","Cabinet Office","HEO","20","20","34560","34550"
"In post","2021","20-29","Commercial","Cabinet Office","SCS level","20","20","64970","62010"
"In post","2021","20-29","Commercial","Cabinet Office","SEO","15","15","40150","40600"
"In post","2021","20-29","Commercial","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Business, Energy and Industrial Strategy","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Education","EO","10","10","26180","25000"
"In post","2021","20-29","Commercial","Department for Education","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Education","HEO","10","10","30340","29630"
"In post","2021","20-29","Commercial","Department for Education","SEO","15","15","37780","38000"
"In post","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","AO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Environment, Food and Rural Affairs","SEO","15","15","36650","36520"
"In post","2021","20-29","Commercial","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for International Trade","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Transport","EO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Transport","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Work and Pensions","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
