"Status","Year","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Communications","Essex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","20","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Declared disabled","Communications","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Inner London - East","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Inner London - West","90","90","43470","39730"
"In post","2021","Declared disabled","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Merseyside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Northumberland and Tyne and Wear","115","105","26220","25560"
"In post","2021","Declared disabled","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Outer London - West and North West","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Midlands","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","West Yorkshire","30","30","30190","31810"
"In post","2021","Declared disabled","Counter Fraud","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Derbyshire and Nottinghamshire","40","40","32450","31810"
"In post","2021","Declared disabled","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","East Anglia","35","30","29530","28130"
"In post","2021","Declared disabled","Counter Fraud","East Wales","40","35","30880","29570"
"In post","2021","Declared disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Eastern Scotland","25","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","35","30","38120","35000"
"In post","2021","Declared disabled","Counter Fraud","Greater Manchester","100","95","32600","31810"
"In post","2021","Declared disabled","Counter Fraud","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Inner London - East","25","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Inner London - West","85","80","38930","36160"
"In post","2021","Declared disabled","Counter Fraud","Kent","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Merseyside","50","45","35540","31810"
"In post","2021","Declared disabled","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","35","35","28490","28130"
"In post","2021","Declared disabled","Counter Fraud","Northumberland and Tyne and Wear","55","50","32340","31810"
"In post","2021","Declared disabled","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Outer London - South","45","40","37420","35330"
"In post","2021","Declared disabled","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Surrey, East and West Sussex","10","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Central Scotland","50","45","29840","28130"
"In post","2021","Declared disabled","Counter Fraud","West Midlands","65","60","31090","31810"
"In post","2021","Declared disabled","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Yorkshire","65","60","30020","25630"
"In post","2021","Declared disabled","Debt","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Debt","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Wales","25","25","[c]","[c]"
"In post","2021","Declared disabled","Debt","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Eastern Scotland","40","35","21990","21440"
"In post","2021","Declared disabled","Debt","Essex","10","5","[c]","[c]"
"In post","2021","Declared disabled","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Inner London - East","20","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Merseyside","30","25","[c]","[c]"
"In post","2021","Declared disabled","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Northumberland and Tyne and Wear","35","30","22590","21440"
"In post","2021","Declared disabled","Debt","Outer London - South","20","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Southern Scotland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Debt","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Central Scotland","70","55","22490","21400"
"In post","2021","Declared disabled","Debt","West Midlands","25","20","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","West Yorkshire","40","35","23340","21440"
"In post","2021","Declared disabled","Digital, Data & Technology","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Cheshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Derbyshire and Nottinghamshire","30","25","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Devon","85","80","36320","34450"
"In post","2021","Declared disabled","Digital, Data & Technology","Dorset and Somerset","30","30","36270","33290"
"In post","2021","Declared disabled","Digital, Data & Technology","East Anglia","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","East Wales","60","60","40070","36840"
"In post","2021","Declared disabled","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Eastern Scotland","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Essex","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","38570","38300"
"In post","2021","Declared disabled","Digital, Data & Technology","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Hampshire and Isle of Wight","40","35","34070","32060"
"In post","2021","Declared disabled","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Inner London - East","110","105","48910","54700"
"In post","2021","Declared disabled","Digital, Data & Technology","Inner London - West","160","155","44500","38730"
"In post","2021","Declared disabled","Digital, Data & Technology","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Merseyside","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","North Yorkshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Northumberland and Tyne and Wear","40","40","38290","35000"
"In post","2021","Declared disabled","Digital, Data & Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Shropshire and Staffordshire","40","35","38230","35000"
"In post","2021","Declared disabled","Digital, Data & Technology","South Yorkshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Southern Scotland","25","25","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Surrey, East and West Sussex","25","25","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","West Midlands","40","40","37890","34800"
"In post","2021","Declared disabled","Digital, Data & Technology","West Wales and The Valleys","45","40","39550","36350"
"In post","2021","Declared disabled","Digital, Data & Technology","West Yorkshire","30","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","25","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Derbyshire and Nottinghamshire","30","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","Devon","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Anglia","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Eastern Scotland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Essex","25","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","125","120","36240","33000"
"In post","2021","Declared disabled","Finance","Greater Manchester","25","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Hampshire and Isle of Wight","40","35","34940","33160"
"In post","2021","Declared disabled","Finance","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Inner London - East","30","30","48310","45960"
"In post","2021","Declared disabled","Finance","Inner London - West","135","135","49970","44590"
"In post","2021","Declared disabled","Finance","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Lancashire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Merseyside","30","30","[c]","[c]"
"In post","2021","Declared disabled","Finance","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","North Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Outer London - South","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","South Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Finance","Southern Scotland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","Surrey, East and West Sussex","25","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Declared disabled","Finance","West Central Scotland","55","40","24090","21440"
"In post","2021","Declared disabled","Finance","West Midlands","20","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2021","Declared disabled","Finance","West Yorkshire","60","50","29460","21440"
"In post","2021","Declared disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Cumbria","70","60","24260","21050"
"In post","2021","Declared disabled","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Devon","25","25","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Northumberland and Tyne and Wear","15","15","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Grants Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cheshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Derbyshire and Nottinghamshire","50","50","36510","31960"
"In post","2021","Declared disabled","Human Resources","Devon","15","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","East Anglia","20","20","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","East Wales","50","45","36990","31500"
