"Status","Year","Disability","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","The National Archives","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","The National Archives","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Digital, Data and Technology","Heterosexual / straight","30","30","52910","50840"
"In post","2021","Declared non-disabled","UK Export Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Human Resources","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Knowledge and Information Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Legal","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Legal","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Operational Delivery","Heterosexual / straight","190","190","53810","47590"
"In post","2021","Declared non-disabled","UK Export Finance","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Operational Delivery","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Operational Delivery","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Export Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Operational Delivery","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Commercial","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Communications","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Communications","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Digital, Data and Technology","Heterosexual / straight","175","170","44120","49100"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Digital, Data and Technology","Unknown","30","30","43260","37980"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Economics","Heterosexual / straight","40","40","44840","38990"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Economics","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Finance","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Human Resources","Heterosexual / straight","65","60","39290","36180"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Human Resources","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Delivery","Heterosexual / straight","1135","935","28030","23520"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Delivery","LGBO","30","25","26140","23050"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Delivery","Undeclared","45","40","28360","23050"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Delivery","Unknown","270","225","29030","27160"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Research","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Project Delivery","Heterosexual / straight","95","90","41240","36030"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Social Research","Heterosexual / straight","195","185","40620","37020"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Social Research","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Social Research","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Social Research","Unknown","35","30","43770","40960"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Statistics","Heterosexual / straight","185","180","45560","49100"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Statistics","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Statistics","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Statistics","Unknown","45","40","48990","50090"
"In post","2021","Declared non-disabled","Wales Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Policy","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Economics","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Economics","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Finance","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Legal","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Policy","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Communications","Heterosexual / straight","115","105","38840","37410"
"In post","2021","Declared non-disabled","Welsh Government","Communications","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Communications","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Digital, Data and Technology","Heterosexual / straight","155","150","38580","37410"
"In post","2021","Declared non-disabled","Welsh Government","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Digital, Data and Technology","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Economics","Heterosexual / straight","35","35","52540","56620"
"In post","2021","Declared non-disabled","Welsh Government","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government","Finance","Heterosexual / straight","255","240","41960","37410"
