"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","London","Outer London - West and North West","55","50","48880","48370"
"In post","2021","Legal","North East (England)","Northumberland and Tyne and Wear","305","290","38600","34480"
"In post","2021","Legal","North East (England)","Tees Valley and Durham","125","115","47140","48080"
"In post","2021","Legal","North West (England)","Cheshire","35","30","51320","47680"
"In post","2021","Legal","North West (England)","Cumbria","25","25","45910","43710"
"In post","2021","Legal","North West (England)","Greater Manchester","750","710","39240","33110"
"In post","2021","Legal","North West (England)","Lancashire","140","130","49250","50150"
"In post","2021","Legal","North West (England)","Merseyside","270","250","46660","48080"
"In post","2021","Legal","Northern Ireland","Northern Ireland","165","155","29460","26540"
"In post","2021","Legal","Overseas","Overseas","15","15","64020","70740"
"In post","2021","Legal","Scotland","Eastern Scotland","280","265","52940","52490"
"In post","2021","Legal","Scotland","Highlands and Islands","30","30","54020","52490"
"In post","2021","Legal","Scotland","North Eastern Scotland","25","25","52380","52490"
"In post","2021","Legal","Scotland","Southern Scotland","95","90","52550","52490"
"In post","2021","Legal","Scotland","West Central Scotland","470","435","44380","39220"
"In post","2021","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","215","185","47270","50520"
"In post","2021","Legal","South East (England)","Hampshire and Isle of Wight","235","220","47890","50520"
"In post","2021","Legal","South East (England)","Kent","215","200","37920","32030"
"In post","2021","Legal","South East (England)","Surrey, East and West Sussex","125","115","51550","50530"
"In post","2021","Legal","South West (England)","Cornwall and Isles of Scilly","20","15","47860","49020"
"In post","2021","Legal","South West (England)","Devon","90","85","49030","50700"
"In post","2021","Legal","South West (England)","Dorset and Somerset","30","25","44370","42350"
"In post","2021","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","395","370","41920","38630"
"In post","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","East Wales","550","510","45160","48080"
"In post","2021","Legal","Wales","West Wales and The Valleys","105","100","47720","47100"
"In post","2021","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","20","42620","43160"
"In post","2021","Legal","West Midlands (England)","Shropshire and Staffordshire","65","60","49860","49930"
"In post","2021","Legal","West Midlands (England)","West Midlands","555","525","43740","43460"
"In post","2021","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","55","55","51490","55610"
"In post","2021","Legal","Yorkshire and The Humber","North Yorkshire","180","160","56950","55610"
"In post","2021","Legal","Yorkshire and The Humber","South Yorkshire","95","85","43760","43960"
"In post","2021","Legal","Yorkshire and The Humber","West Yorkshire","525","490","41440","38000"
"In post","2021","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","81340","90060"
"In post","2021","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","115","110","40800","37890"
"In post","2021","Medicine","East Midlands (England)","Lincolnshire","55","50","44110","37890"
"In post","2021","Medicine","East of England","Bedfordshire and Hertfordshire","35","30","52630","37890"
"In post","2021","Medicine","East of England","East Anglia","80","75","62950","37890"
"In post","2021","Medicine","East of England","Essex","55","50","55600","38490"
"In post","2021","Medicine","London","Inner London - East","270","240","80120","82100"
"In post","2021","Medicine","London","Inner London - West","55","50","63520","55620"
"In post","2021","Medicine","London","Outer London - East and North East","15","10","52520","39070"
"In post","2021","Medicine","London","Outer London - West and North West","50","45","104050","99150"
"In post","2021","Medicine","North East (England)","Northumberland and Tyne and Wear","20","20","78270","86460"
"In post","2021","Medicine","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2021","Medicine","North West (England)","Greater Manchester","20","15","82840","92370"
"In post","2021","Medicine","North West (England)","Lancashire","40","35","66840","74070"
"In post","2021","Medicine","North West (England)","Merseyside","10","10","103370","108670"
"In post","2021","Medicine","Northern Ireland","Northern Ireland","40","30","44050","38640"
"In post","2021","Medicine","Overseas","Overseas","55","55","53580","51960"
"In post","2021","Medicine","Scotland","Eastern Scotland","45","45","45460","37890"
"In post","2021","Medicine","Scotland","Highlands and Islands","20","20","47520","37130"
"In post","2021","Medicine","Scotland","Southern Scotland","10","10","52600","53100"
"In post","2021","Medicine","Scotland","West Central Scotland","20","20","43840","37890"
"In post","2021","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","125","110","51810","38190"
"In post","2021","Medicine","South East (England)","Hampshire and Isle of Wight","195","170","49080","38490"
"In post","2021","Medicine","South East (England)","Kent","30","30","56690","38490"
"In post","2021","Medicine","South East (England)","Surrey, East and West Sussex","55","45","48390","37890"
"In post","2021","Medicine","South West (England)","Cornwall and Isles of Scilly","30","20","47330","37890"
"In post","2021","Medicine","South West (England)","Devon","135","115","38130","30620"
"In post","2021","Medicine","South West (England)","Dorset and Somerset","50","45","47780","37890"
"In post","2021","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","215","195","52160","37890"
"In post","2021","Medicine","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Medicine","Wales","East Wales","195","185","45070","37890"
"In post","2021","Medicine","Wales","West Wales and The Valleys","80","70","66020","83320"
"In post","2021","Medicine","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","30","25","41090","37890"
"In post","2021","Medicine","West Midlands (England)","Shropshire and Staffordshire","105","100","48670","38890"
"In post","2021","Medicine","West Midlands (England)","West Midlands","40","35","107980","107490"
"In post","2021","Medicine","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Medicine","Yorkshire and The Humber","North Yorkshire","140","130","45400","37890"
"In post","2021","Medicine","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Yorkshire and The Humber","West Yorkshire","20","15","104640","96990"
"In post","2021","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","5525","5110","27720","25560"
"In post","2021","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","3525","3235","26280","24120"
"In post","2021","Operational Delivery","East Midlands (England)","Lincolnshire","1050","990","28130","26630"
"In post","2021","Operational Delivery","East of England","Bedfordshire and Hertfordshire","2060","1925","29770","27850"
"In post","2021","Operational Delivery","East of England","East Anglia","5795","5375","27960","26580"
"In post","2021","Operational Delivery","East of England","Essex","2345","2160","27920","25850"
"In post","2021","Operational Delivery","London","Inner London - East","6315","6025","37290","34100"
"In post","2021","Operational Delivery","London","Inner London - West","8735","8400","36180","30850"
"In post","2021","Operational Delivery","London","Outer London - East and North East","1640","1560","30560","30700"
"In post","2021","Operational Delivery","London","Outer London - South","4535","4220","32530","29130"
"In post","2021","Operational Delivery","London","Outer London - West and North West","4675","4305","31310","29080"
"In post","2021","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","8170","7020","24920","21440"
"In post","2021","Operational Delivery","North East (England)","Tees Valley and Durham","5535","5020","26960","25040"
"In post","2021","Operational Delivery","North West (England)","Cheshire","2465","2360","31700","31060"
"In post","2021","Operational Delivery","North West (England)","Cumbria","1300","1165","25330","21550"
"In post","2021","Operational Delivery","North West (England)","Greater Manchester","7300","6800","27480","25400"
"In post","2021","Operational Delivery","North West (England)","Lancashire","4655","4215","27270","25560"
"In post","2021","Operational Delivery","North West (England)","Merseyside","10410","9445","26420","24890"
"In post","2021","Operational Delivery","Northern Ireland","Northern Ireland","1695","1545","26350","24890"
"In post","2021","Operational Delivery","Overseas","Overseas","290","285","48380","46000"
"In post","2021","Operational Delivery","Scotland","Eastern Scotland","5330","4990","28770","26550"
"In post","2021","Operational Delivery","Scotland","Highlands and Islands","355","320","28640","26780"
"In post","2021","Operational Delivery","Scotland","North Eastern Scotland","625","595","37220","29040"
"In post","2021","Operational Delivery","Scotland","Southern Scotland","2435","2110","24900","21490"
"In post","2021","Operational Delivery","Scotland","West Central Scotland","5560","5110","27680","25560"
"In post","2021","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","3420","3235","29480","27850"
"In post","2021","Operational Delivery","South East (England)","Hampshire and Isle of Wight","5150","4470","27160","24890"
"In post","2021","Operational Delivery","South East (England)","Kent","5440","5065","28800","27370"
"In post","2021","Operational Delivery","South East (England)","Surrey, East and West Sussex","3935","3605","29900","28200"
"In post","2021","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","260","230","26810","25630"
"In post","2021","Operational Delivery","South West (England)","Devon","2870","2635","28280","25400"
"In post","2021","Operational Delivery","South West (England)","Dorset and Somerset","2305","2140","28510","27130"
"In post","2021","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","4995","4630","30300","27130"
"In post","2021","Operational Delivery","Unknown","Unknown","150","140","38770","40370"
"In post","2021","Operational Delivery","Wales","East Wales","8420","7760","28030","24900"
"In post","2021","Operational Delivery","Wales","West Wales and The Valleys","8210","7265","25240","21590"
"In post","2021","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","2010","1910","27170","25040"
"In post","2021","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","3950","3690","27270","25560"
"In post","2021","Operational Delivery","West Midlands (England)","West Midlands","7615","7080","28140","25080"
"In post","2021","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","2690","2495","27990","26620"
"In post","2021","Operational Delivery","Yorkshire and The Humber","North Yorkshire","960","890","28950","26410"
"In post","2021","Operational Delivery","Yorkshire and The Humber","South Yorkshire","4305","3945","27300","25040"
"In post","2021","Operational Delivery","Yorkshire and The Humber","West Yorkshire","7110","6525","27880","25560"
"In post","2021","Operational Research","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","Lincolnshire","20","20","45260","46580"
"In post","2021","Operational Research","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","Inner London - East","110","105","48280","42190"
"In post","2021","Operational Research","London","Inner London - West","240","230","49870","48230"
"In post","2021","Operational Research","London","Outer London - South","50","50","45940","41070"
"In post","2021","Operational Research","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","Greater Manchester","60","55","42940","38630"
"In post","2021","Operational Research","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","Merseyside","25","25","41380","38630"
"In post","2021","Operational Research","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Operational Research","South East (England)","Hampshire and Isle of Wight","450","430","41760","46080"
"In post","2021","Operational Research","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","105","100","43080","46080"
"In post","2021","Operational Research","Wales","East Wales","20","20","34170","34030"
"In post","2021","Operational Research","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","West Midlands","25","25","43460","41390"
"In post","2021","Operational Research","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","South Yorkshire","15","15","36350","32190"
"In post","2021","Operational Research","Yorkshire and The Humber","West Yorkshire","30","25","42660","48350"
"In post","2021","Other","East Midlands (England)","Derbyshire and Nottinghamshire","195","190","31940","22080"
"In post","2021","Other","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","165","155","23320","20920"
"In post","2021","Other","East Midlands (England)","Lincolnshire","480","465","23220","20920"
"In post","2021","Other","East of England","Bedfordshire and Hertfordshire","175","165","27670","25390"
"In post","2021","Other","East of England","East Anglia","835","805","23910","21130"
"In post","2021","Other","East of England","Essex","165","145","25440","22130"
"In post","2021","Other","London","Inner London - East","775","735","47190","41010"
"In post","2021","Other","London","Inner London - West","2295","2235","41340","32390"
"In post","2021","Other","London","Outer London - East and North East","45","40","25570","24590"
"In post","2021","Other","London","Outer London - South","640","610","37650","35050"
"In post","2021","Other","London","Outer London - West and North West","435","395","30240","25750"
"In post","2021","Other","North East (England)","Northumberland and Tyne and Wear","150","145","28410","21590"
"In post","2021","Other","North East (England)","Tees Valley and Durham","65","60","26280","21580"
"In post","2021","Other","North West (England)","Cheshire","15","15","20910","21130"
"In post","2021","Other","North West (England)","Cumbria","95","95","22950","21130"
"In post","2021","Other","North West (England)","Greater Manchester","240","230","32270","25880"
"In post","2021","Other","North West (England)","Lancashire","105","100","27410","21580"
"In post","2021","Other","North West (England)","Merseyside","370","345","26890","24880"
"In post","2021","Other","Northern Ireland","Northern Ireland","325","310","23440","21880"
"In post","2021","Other","Overseas","Overseas","375","370","50430","46620"
"In post","2021","Other","Scotland","Eastern Scotland","750","705","30860","26410"
"In post","2021","Other","Scotland","Highlands and Islands","185","175","22160","20720"
"In post","2021","Other","Scotland","North Eastern Scotland","65","60","27150","25870"
"In post","2021","Other","Scotland","Southern Scotland","235","230","30630","25670"
"In post","2021","Other","Scotland","West Central Scotland","775","735","29370","25430"
"In post","2021","Other","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","920","890","26790","22500"
"In post","2021","Other","South East (England)","Hampshire and Isle of Wight","1600","1550","29400","26350"
"In post","2021","Other","South East (England)","Kent","145","135","24080","21580"
"In post","2021","Other","South East (England)","Surrey, East and West Sussex","195","185","25090","21580"
"In post","2021","Other","South West (England)","Cornwall and Isles of Scilly","210","200","23300","21130"
"In post","2021","Other","South West (England)","Devon","390","375","25290","21130"
"In post","2021","Other","South West (England)","Dorset and Somerset","575","550","26060","21580"
"In post","2021","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","3305","3145","32230","28650"
"In post","2021","Other","Unknown","Unknown","1860","1860","37500","34310"
"In post","2021","Other","Wales","East Wales","490","470","31200","25560"
"In post","2021","Other","Wales","West Wales and The Valleys","615","585","39090","37410"
"In post","2021","Other","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","265","260","22560","20920"
"In post","2021","Other","West Midlands (England)","Shropshire and Staffordshire","700","670","26790","26670"
"In post","2021","Other","West Midlands (England)","West Midlands","210","195","28090","21540"
"In post","2021","Other","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","405","390","26100","26670"
"In post","2021","Other","Yorkshire and The Humber","North Yorkshire","580","560","22910","20920"
"In post","2021","Other","Yorkshire and The Humber","South Yorkshire","120","110","30230","25920"
"In post","2021","Other","Yorkshire and The Humber","West Yorkshire","135","130","31830","25560"
"In post","2021","Planning","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","Inner London - West","100","95","47150","42620"
"In post","2021","Planning","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Planning","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","47420","40720"
"In post","2021","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Wales","East Wales","25","25","43160","37410"
"In post","2021","Planning","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Planning","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Planning","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2021","Planning","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","325","285","57780","58810"
"In post","2021","Planning Inspectors","Wales","East Wales","20","20","60170","58810"
"In post","2021","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","235","220","41180","36960"
"In post","2021","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Policy","East of England","Bedfordshire and Hertfordshire","45","45","48210","45200"
"In post","2021","Policy","East of England","East Anglia","85","80","42810","40580"
"In post","2021","Policy","East of England","Essex","70","65","40520","38630"
"In post","2021","Policy","London","Inner London - East","485","460","53170","54580"
"In post","2021","Policy","London","Inner London - West","18565","18135","49340","51710"
"In post","2021","Policy","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Policy","London","Outer London - South","605","580","41850","35710"
"In post","2021","Policy","London","Outer London - West and North West","35","30","42190","40050"
"In post","2021","Policy","North East (England)","Northumberland and Tyne and Wear","160","150","42990","38630"
"In post","2021","Policy","North East (England)","Tees Valley and Durham","200","190","38320","36500"
"In post","2021","Policy","North West (England)","Cheshire","30","25","44650","47550"
"In post","2021","Policy","North West (England)","Cumbria","20","20","40540","37360"
"In post","2021","Policy","North West (England)","Greater Manchester","630","610","41170","36960"
"In post","2021","Policy","North West (England)","Lancashire","95","90","36520","33300"
"In post","2021","Policy","North West (England)","Merseyside","210","200","41420","38320"
"In post","2021","Policy","Northern Ireland","Northern Ireland","80","80","40760","37910"
"In post","2021","Policy","Overseas","Overseas","1750","1745","52720","54020"
"In post","2021","Policy","Scotland","Eastern Scotland","55","55","46180","45190"
"In post","2021","Policy","Scotland","North Eastern Scotland","85","80","51630","52940"
"In post","2021","Policy","Scotland","Southern Scotland","140","135","47520","49920"
"In post","2021","Policy","Scotland","West Central Scotland","135","130","32690","26670"
"In post","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","80","80","40890","38160"
"In post","2021","Policy","South East (England)","Hampshire and Isle of Wight","315","305","38510","36030"
"In post","2021","Policy","South East (England)","Kent","15","10","40330","32080"
"In post","2021","Policy","South East (England)","Surrey, East and West Sussex","45","40","46360","39490"
"In post","2021","Policy","South West (England)","Cornwall and Isles of Scilly","20","15","33580","29180"
"In post","2021","Policy","South West (England)","Devon","35","35","41550","36740"
"In post","2021","Policy","South West (England)","Dorset and Somerset","15","15","41910","35020"
"In post","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","695","660","41120","36970"
"In post","2021","Policy","Unknown","Unknown","15","15","52720","51170"
"In post","2021","Policy","Wales","East Wales","1240","1185","43740","37410"
"In post","2021","Policy","Wales","West Wales and The Valleys","715","675","38550","37410"
"In post","2021","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","45","45","47180","46550"
"In post","2021","Policy","West Midlands (England)","Shropshire and Staffordshire","70","65","34840","33300"
"In post","2021","Policy","West Midlands (England)","West Midlands","495","480","41410","36580"
"In post","2021","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Yorkshire and The Humber","North Yorkshire","270","260","38130","35900"
"In post","2021","Policy","Yorkshire and The Humber","South Yorkshire","645","615","42410","37100"
"In post","2021","Policy","Yorkshire and The Humber","West Yorkshire","650","625","43200","38260"
"In post","2021","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","195","185","43070","39130"
"In post","2021","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","45","40","36860","33560"
"In post","2021","Project Delivery","East Midlands (England)","Lincolnshire","125","120","33940","33300"
"In post","2021","Project Delivery","East of England","Bedfordshire and Hertfordshire","145","145","41830","39890"
"In post","2021","Project Delivery","East of England","East Anglia","315","305","38420","34800"
"In post","2021","Project Delivery","East of England","Essex","135","125","38400","36460"
"In post","2021","Project Delivery","London","Inner London - East","700","675","54290","52430"
"In post","2021","Project Delivery","London","Inner London - West","2305","2260","49840","45200"
"In post","2021","Project Delivery","London","Outer London - East and North East","30","25","36790","37940"
"In post","2021","Project Delivery","London","Outer London - South","550","540","48230","42440"
"In post","2021","Project Delivery","London","Outer London - West and North West","65","65","42610","37890"
"In post","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","820","780","40680","38630"
"In post","2021","Project Delivery","North East (England)","Tees Valley and Durham","65","60","37480","32280"
"In post","2021","Project Delivery","North West (England)","Cheshire","55","50","38150","36740"
"In post","2021","Project Delivery","North West (England)","Cumbria","105","100","40420","37270"
"In post","2021","Project Delivery","North West (England)","Greater Manchester","320","310","41440","38630"
"In post","2021","Project Delivery","North West (England)","Lancashire","300","285","39200","38550"
"In post","2021","Project Delivery","North West (England)","Merseyside","585","570","39700","38550"
"In post","2021","Project Delivery","Northern Ireland","Northern Ireland","70","70","38680","34050"
"In post","2021","Project Delivery","Overseas","Overseas","160","160","46490","45200"
"In post","2021","Project Delivery","Scotland","Eastern Scotland","210","205","42140","38630"
"In post","2021","Project Delivery","Scotland","Highlands and Islands","10","10","37170","33300"
"In post","2021","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scotland","Southern Scotland","190","180","38280","33930"
"In post","2021","Project Delivery","Scotland","West Central Scotland","245","240","39090","38010"
"In post","2021","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","360","350","40080","35300"
"In post","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","1190","1160","39460","37470"
"In post","2021","Project Delivery","South East (England)","Kent","65","60","37100","37320"
"In post","2021","Project Delivery","South East (England)","Surrey, East and West Sussex","90","85","37360","33300"
"In post","2021","Project Delivery","South West (England)","Cornwall and Isles of Scilly","25","25","33550","33300"
"In post","2021","Project Delivery","South West (England)","Devon","390","375","40010","39650"
"In post","2021","Project Delivery","South West (England)","Dorset and Somerset","155","150","36100","34850"
"In post","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","4180","4040","40740","39940"
"In post","2021","Project Delivery","Unknown","Unknown","30","30","43320","39540"
"In post","2021","Project Delivery","Wales","East Wales","375","355","42660","39120"
"In post","2021","Project Delivery","Wales","West Wales and The Valleys","155","155","38310","37410"
"In post","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","35","32910","30860"
"In post","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","380","370","39060","38010"
"In post","2021","Project Delivery","West Midlands (England)","West Midlands","315","305","41970","39030"
"In post","2021","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","34450","37560"
"In post","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","155","150","36240","33300"
"In post","2021","Project Delivery","Yorkshire and The Humber","South Yorkshire","100","100","39990","37460"
"In post","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","255","250","40280","38630"
"In post","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","305","290","38660","36970"
"In post","2021","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","100","95","23220","18800"
"In post","2021","Property","East Midlands (England)","Lincolnshire","70","70","27370","26670"
"In post","2021","Property","East of England","Bedfordshire and Hertfordshire","30","30","29800","27330"
"In post","2021","Property","East of England","East Anglia","375","360","34160","33300"
"In post","2021","Property","East of England","Essex","100","100","28410","26220"
"In post","2021","Property","London","Inner London - East","255","245","41020","36160"
"In post","2021","Property","London","Inner London - West","500","490","50710","52060"
"In post","2021","Property","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Outer London - South","195","185","38360","35100"
"In post","2021","Property","London","Outer London - West and North West","160","150","36630","34890"
"In post","2021","Property","North East (England)","Northumberland and Tyne and Wear","185","170","34480","31100"
"In post","2021","Property","North East (England)","Tees Valley and Durham","100","95","34940","30230"
"In post","2021","Property","North West (England)","Cheshire","30","30","37470","35900"
"In post","2021","Property","North West (England)","Cumbria","25","20","30160","28250"
"In post","2021","Property","North West (England)","Greater Manchester","245","235","40420","36500"
"In post","2021","Property","North West (England)","Lancashire","85","80","33750","32110"
"In post","2021","Property","North West (England)","Merseyside","140","130","31290","28130"
"In post","2021","Property","Northern Ireland","Northern Ireland","105","100","28950","27680"
"In post","2021","Property","Overseas","Overseas","195","195","39120","36460"
"In post","2021","Property","Scotland","Eastern Scotland","175","170","34270","33300"
"In post","2021","Property","Scotland","Highlands and Islands","35","35","32500","33300"
"In post","2021","Property","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Property","Scotland","Southern Scotland","35","35","31470","30990"
"In post","2021","Property","Scotland","West Central Scotland","100","100","30090","26670"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","360","355","34170","33300"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","425","410","35280","33300"
"In post","2021","Property","South East (England)","Kent","80","75","32920","32100"
"In post","2021","Property","South East (England)","Surrey, East and West Sussex","115","110","38040","33130"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","50","45","29590","26580"
"In post","2021","Property","South West (England)","Devon","225","215","33770","32910"
"In post","2021","Property","South West (England)","Dorset and Somerset","75","75","29920","29200"
"In post","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","535","515","36950","33300"
"In post","2021","Property","Unknown","Unknown","15","15","47630","50400"
"In post","2021","Property","Wales","East Wales","230","220","35700","33300"
"In post","2021","Property","Wales","West Wales and The Valleys","185","175","33230","30000"
"In post","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","35","35","28190","26460"
"In post","2021","Property","West Midlands (England)","Shropshire and Staffordshire","205","195","34500","33300"
"In post","2021","Property","West Midlands (England)","West Midlands","275","260","36760","32100"
"In post","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","65","65","31300","29440"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire","170","165","33210","33300"
"In post","2021","Property","Yorkshire and The Humber","South Yorkshire","145","135","40630","36700"
"In post","2021","Property","Yorkshire and The Humber","West Yorkshire","210","195","37470","32110"
"In post","2021","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","100","100","34470","30450"
"In post","2021","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","65","60","34260","31180"
"In post","2021","Psychology","East Midlands (England)","Lincolnshire","15","15","36910","32400"
"In post","2021","Psychology","East of England","Bedfordshire and Hertfordshire","20","20","35710","30810"
"In post","2021","Psychology","East of England","East Anglia","150","140","35120","30450"
"In post","2021","Psychology","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","London","Inner London - East","10","10","53060","52820"
"In post","2021","Psychology","London","Inner London - West","15","15","48400","45600"
"In post","2021","Psychology","London","Outer London - East and North East","15","10","35930","33900"
"In post","2021","Psychology","London","Outer London - South","5","5","[c]","[c]"
"In post","2021","Psychology","London","Outer London - West and North West","20","20","33580","30860"
"In post","2021","Psychology","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Psychology","North East (England)","Tees Valley and Durham","95","90","37780","38150"
"In post","2021","Psychology","North West (England)","Cheshire","20","20","32880","28380"
"In post","2021","Psychology","North West (England)","Greater Manchester","30","30","38050","30120"
