"Status","Year","Parent_department","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Home Office","Northern Ireland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Home Office","Northern Ireland","Outside London","Undeclared","45","40","27230","25040"
"In post","2021","Home Office","Northern Ireland","Outside London","Unknown","45","45","25720","24880"
"In post","2021","Home Office","Overseas","Overseas","Heterosexual / straight","240","235","28200","27370"
"In post","2021","Home Office","Overseas","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","Overseas","Overseas","Undeclared","70","70","28420","27370"
"In post","2021","Home Office","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","Scotland","Outside London","Heterosexual / straight","825","765","27040","25040"
"In post","2021","Home Office","Scotland","Outside London","LGBO","45","40","28400","25040"
"In post","2021","Home Office","Scotland","Outside London","Undeclared","125","110","28560","26410"
"In post","2021","Home Office","Scotland","Outside London","Unknown","45","45","23680","24880"
"In post","2021","Home Office","South East (England)","Outside London","Heterosexual / straight","2825","2570","27730","25990"
"In post","2021","Home Office","South East (England)","Outside London","LGBO","100","95","27070","25990"
"In post","2021","Home Office","South East (England)","Outside London","Undeclared","655","575","28760","27370"
"In post","2021","Home Office","South East (England)","Outside London","Unknown","210","200","25070","24880"
"In post","2021","Home Office","South West (England)","Outside London","Heterosexual / straight","300","275","28080","25310"
"In post","2021","Home Office","South West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office","South West (England)","Outside London","Undeclared","65","60","28580","27370"
"In post","2021","Home Office","South West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office","Wales","Outside London","Heterosexual / straight","525","485","27400","25040"
"In post","2021","Home Office","Wales","Outside London","LGBO","30","30","27380","25310"
"In post","2021","Home Office","Wales","Outside London","Undeclared","55","50","27660","25360"
"In post","2021","Home Office","Wales","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","Outside London","Heterosexual / straight","870","810","27740","25310"
"In post","2021","Home Office","West Midlands (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Home Office","West Midlands (England)","Outside London","Undeclared","110","100","29800","27370"
"In post","2021","Home Office","West Midlands (England)","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Home Office","Yorkshire and The Humber","Outside London","Heterosexual / straight","2915","2690","27890","25040"
"In post","2021","Home Office","Yorkshire and The Humber","Outside London","LGBO","145","140","28320","25100"
"In post","2021","Home Office","Yorkshire and The Humber","Outside London","Undeclared","325","305","28430","25310"
"In post","2021","Home Office","Yorkshire and The Humber","Outside London","Unknown","245","245","25420","21430"
"In post","2021","Ministry of Defence","East Midlands (England)","Outside London","Heterosexual / straight","1400","1355","28070","23540"
"In post","2021","Ministry of Defence","East Midlands (England)","Outside London","LGBO","30","30","28510","26670"
"In post","2021","Ministry of Defence","East Midlands (England)","Outside London","Undeclared","225","220","29590","26670"
"In post","2021","Ministry of Defence","East Midlands (England)","Outside London","Unknown","165","155","28700","24760"
"In post","2021","Ministry of Defence","East of England","Outside London","Heterosexual / straight","2890","2795","31940","29200"
"In post","2021","Ministry of Defence","East of England","Outside London","LGBO","80","80","30090","26670"
"In post","2021","Ministry of Defence","East of England","Outside London","Undeclared","460","445","32800","33300"
"In post","2021","Ministry of Defence","East of England","Outside London","Unknown","380","365","28970","26670"
"In post","2021","Ministry of Defence","London","London","Heterosexual / straight","2845","2785","41100","37640"
"In post","2021","Ministry of Defence","London","London","LGBO","140","140","41410","37640"
"In post","2021","Ministry of Defence","London","London","Undeclared","485","475","43100","39420"
"In post","2021","Ministry of Defence","London","London","Unknown","435","420","40550","37910"
"In post","2021","Ministry of Defence","North East (England)","Outside London","Heterosexual / straight","175","170","23950","21130"
"In post","2021","Ministry of Defence","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Ministry of Defence","North East (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","North West (England)","Outside London","Heterosexual / straight","1490","1410","29220","26670"
"In post","2021","Ministry of Defence","North West (England)","Outside London","LGBO","40","40","25550","21360"
"In post","2021","Ministry of Defence","North West (England)","Outside London","Undeclared","205","190","31060","26670"
"In post","2021","Ministry of Defence","North West (England)","Outside London","Unknown","145","135","28920","23540"
"In post","2021","Ministry of Defence","Northern Ireland","Outside London","Heterosexual / straight","770","750","24370","20660"
"In post","2021","Ministry of Defence","Northern Ireland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","Outside London","Undeclared","70","70","25250","21880"
"In post","2021","Ministry of Defence","Northern Ireland","Outside London","Unknown","65","60","22800","20310"
"In post","2021","Ministry of Defence","Overseas","Overseas","Heterosexual / straight","460","460","41010","37060"
"In post","2021","Ministry of Defence","Overseas","Overseas","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","Overseas","Undeclared","65","65","43040","40580"
"In post","2021","Ministry of Defence","Overseas","Overseas","Unknown","250","250","45110","45140"
"In post","2021","Ministry of Defence","Scotland","Outside London","Heterosexual / straight","3135","3025","29270","25190"
"In post","2021","Ministry of Defence","Scotland","Outside London","LGBO","80","80","28070","21830"
"In post","2021","Ministry of Defence","Scotland","Outside London","Undeclared","440","420","32120","29200"
"In post","2021","Ministry of Defence","Scotland","Outside London","Unknown","445","435","29230","25680"
"In post","2021","Ministry of Defence","South East (England)","Outside London","Heterosexual / straight","7800","7550","33440","33000"
"In post","2021","Ministry of Defence","South East (England)","Outside London","LGBO","285","280","31300","28650"
"In post","2021","Ministry of Defence","South East (England)","Outside London","Undeclared","1185","1150","34460","33300"
"In post","2021","Ministry of Defence","South East (England)","Outside London","Unknown","1090","1050","36030","34200"
"In post","2021","Ministry of Defence","South West (England)","Outside London","Heterosexual / straight","16815","16210","36390","33300"
"In post","2021","Ministry of Defence","South West (England)","Outside London","LGBO","590","580","33430","31650"
"In post","2021","Ministry of Defence","South West (England)","Outside London","Undeclared","2495","2395","38190","36900"
"In post","2021","Ministry of Defence","South West (England)","Outside London","Unknown","2135","2050","34870","33180"
"In post","2021","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","145","140","31410","27370"
"In post","2021","Ministry of Defence","Unknown","Unknown","LGBO","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","Unknown","Unknown","1885","1885","37620","34460"
"In post","2021","Ministry of Defence","Wales","Outside London","Heterosexual / straight","705","685","26200","22080"
"In post","2021","Ministry of Defence","Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Wales","Outside London","Undeclared","350","335","27640","27460"
"In post","2021","Ministry of Defence","Wales","Outside London","Unknown","55","55","27350","21580"
"In post","2021","Ministry of Defence","West Midlands (England)","Outside London","Heterosexual / straight","2035","1970","30330","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","Outside London","LGBO","55","55","28850","26670"
"In post","2021","Ministry of Defence","West Midlands (England)","Outside London","Undeclared","280","265","30520","28110"
"In post","2021","Ministry of Defence","West Midlands (England)","Outside London","Unknown","225","215","30010","24610"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","Heterosexual / straight","1575","1520","27950","26670"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","LGBO","45","45","29250","26670"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","Undeclared","270","265","29530","26930"
"In post","2021","Ministry of Defence","Yorkshire and The Humber","Outside London","Unknown","170","165","27370","26010"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","Heterosexual / straight","35","35","38620","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","Heterosexual / straight","65","60","39390","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","London","London","Heterosexual / straight","1405","1375","48750","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","London","London","LGBO","160","160","48130","53130"
"In post","2021","Ministry of Housing, Communities and Local Government","London","London","Undeclared","150","150","46650","46060"
"In post","2021","Ministry of Housing, Communities and Local Government","London","London","Unknown","150","150","45740","39600"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","Heterosexual / straight","55","55","40060","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","Heterosexual / straight","120","115","36540","34690"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","Heterosexual / straight","655","605","44730","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","LGBO","35","35","42420","39100"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","Undeclared","60","50","46040","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","Unknown","185","160","36280","27530"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","Outside London","Heterosexual / straight","30","30","45690","47660"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Wales","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","Heterosexual / straight","110","105","38280","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","Heterosexual / straight","60","55","45550","38640"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","East Midlands (England)","Outside London","Heterosexual / straight","5100","4745","27360","24470"
"In post","2021","Ministry of Justice","East Midlands (England)","Outside London","LGBO","310","300","27550","25400"
"In post","2021","Ministry of Justice","East Midlands (England)","Outside London","Undeclared","695","635","27950","24620"
"In post","2021","Ministry of Justice","East Midlands (England)","Outside London","Unknown","1035","950","26250","24440"
"In post","2021","Ministry of Justice","East of England","Outside London","Heterosexual / straight","4725","4430","28910","27700"
"In post","2021","Ministry of Justice","East of England","Outside London","LGBO","270","265","28920","27380"
"In post","2021","Ministry of Justice","East of England","Outside London","Undeclared","530","495","29210","28400"
"In post","2021","Ministry of Justice","East of England","Outside London","Unknown","1005","930","27610","27070"
"In post","2021","Ministry of Justice","London","London","Heterosexual / straight","9625","9265","36300","32870"
"In post","2021","Ministry of Justice","London","London","LGBO","655","645","38090","33930"
"In post","2021","Ministry of Justice","London","London","Undeclared","1280","1225","37030","33180"
"In post","2021","Ministry of Justice","London","London","Unknown","3050","2935","33160","30720"
"In post","2021","Ministry of Justice","North East (England)","Outside London","Heterosexual / straight","3220","2985","28200","25830"
"In post","2021","Ministry of Justice","North East (England)","Outside London","LGBO","145","140","29070","26300"
"In post","2021","Ministry of Justice","North East (England)","Outside London","Undeclared","325","300","29760","28200"
"In post","2021","Ministry of Justice","North East (England)","Outside London","Unknown","760","690","28040","26810"
"In post","2021","Ministry of Justice","North West (England)","Outside London","Heterosexual / straight","6525","6060","28590","25790"
"In post","2021","Ministry of Justice","North West (England)","Outside London","LGBO","455","445","27490","25400"
"In post","2021","Ministry of Justice","North West (England)","Outside London","Undeclared","830","765","28390","26320"
"In post","2021","Ministry of Justice","North West (England)","Outside London","Unknown","1745","1590","26960","25790"
"In post","2021","Ministry of Justice","Scotland","Outside London","Heterosexual / straight","385","355","25510","22570"
"In post","2021","Ministry of Justice","Scotland","Outside London","LGBO","25","20","[c]","[c]"
"In post","2021","Ministry of Justice","Scotland","Outside London","Undeclared","60","55","22920","20910"
"In post","2021","Ministry of Justice","Scotland","Outside London","Unknown","105","100","25540","22570"
"In post","2021","Ministry of Justice","South East (England)","Outside London","Heterosexual / straight","6540","6150","29810","29690"
"In post","2021","Ministry of Justice","South East (England)","Outside London","LGBO","535","525","30100","29920"
"In post","2021","Ministry of Justice","South East (England)","Outside London","Undeclared","865","805","30660","30400"
"In post","2021","Ministry of Justice","South East (England)","Outside London","Unknown","1680","1570","29120","29750"
"In post","2021","Ministry of Justice","South West (England)","Outside London","Heterosexual / straight","3690","3415","28310","25790"
"In post","2021","Ministry of Justice","South West (England)","Outside London","LGBO","225","215","26560","25790"
"In post","2021","Ministry of Justice","South West (England)","Outside London","Undeclared","485","440","29090","26330"
"In post","2021","Ministry of Justice","South West (England)","Outside London","Unknown","695","630","27050","24620"
"In post","2021","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Wales","Outside London","Heterosexual / straight","2915","2730","28260","24920"
"In post","2021","Ministry of Justice","Wales","Outside London","LGBO","160","160","26550","23840"
"In post","2021","Ministry of Justice","Wales","Outside London","Undeclared","265","245","29160","26810"
"In post","2021","Ministry of Justice","Wales","Outside London","Unknown","655","600","26570","24440"
"In post","2021","Ministry of Justice","West Midlands (England)","Outside London","Heterosexual / straight","6455","6060","27510","23970"
"In post","2021","Ministry of Justice","West Midlands (England)","Outside London","LGBO","380","370","27080","23970"
"In post","2021","Ministry of Justice","West Midlands (England)","Outside London","Undeclared","695","645","27580","24620"
"In post","2021","Ministry of Justice","West Midlands (England)","Outside London","Unknown","1375","1275","25970","23130"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","Heterosexual / straight","5965","5510","28790","26300"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","LGBO","395","380","29510","26810"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","Undeclared","740","680","29720","29290"
"In post","2021","Ministry of Justice","Yorkshire and The Humber","Outside London","Unknown","1305","1210","27580","25300"
"In post","2021","National Crime Agency","East Midlands (England)","Outside London","Heterosexual / straight","120","115","37940","36740"
"In post","2021","National Crime Agency","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","East Midlands (England)","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","National Crime Agency","East of England","Outside London","Heterosexual / straight","95","95","38270","37590"
"In post","2021","National Crime Agency","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East of England","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","East of England","Outside London","Unknown","30","30","38910","37600"
"In post","2021","National Crime Agency","London","London","Heterosexual / straight","1220","1190","43960","40170"
"In post","2021","National Crime Agency","London","London","LGBO","65","65","41490","39840"
"In post","2021","National Crime Agency","London","London","Undeclared","105","100","41190","40170"
"In post","2021","National Crime Agency","London","London","Unknown","260","255","45080","42520"
"In post","2021","National Crime Agency","North East (England)","Outside London","Heterosexual / straight","80","80","35330","36410"
"In post","2021","National Crime Agency","North East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North East (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","North East (England)","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","National Crime Agency","North West (England)","Outside London","Heterosexual / straight","995","975","36140","35950"
"In post","2021","National Crime Agency","North West (England)","Outside London","LGBO","55","55","35460","32770"
"In post","2021","National Crime Agency","North West (England)","Outside London","Undeclared","85","85","34880","34140"
"In post","2021","National Crime Agency","North West (England)","Outside London","Unknown","140","135","38600","36740"
"In post","2021","National Crime Agency","Northern Ireland","Outside London","Heterosexual / straight","90","85","39540","37970"
"In post","2021","National Crime Agency","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Northern Ireland","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","Heterosexual / straight","100","100","66640","63280"
"In post","2021","National Crime Agency","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","National Crime Agency","Scotland","Outside London","Heterosexual / straight","45","45","37980","36410"
"In post","2021","National Crime Agency","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Scotland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Outside London","Heterosexual / straight","320","310","39800","39840"
"In post","2021","National Crime Agency","South East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","South East (England)","Outside London","Undeclared","30","30","37200","37560"
"In post","2021","National Crime Agency","South East (England)","Outside London","Unknown","95","95","41010","39820"
"In post","2021","National Crime Agency","South West (England)","Outside London","Heterosexual / straight","360","345","36490","36410"
"In post","2021","National Crime Agency","South West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","National Crime Agency","South West (England)","Outside London","Unknown","65","60","35410","36410"
"In post","2021","National Crime Agency","Unknown","Unknown","Heterosexual / straight","70","65","45760","45480"
"In post","2021","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","National Crime Agency","Wales","Outside London","Heterosexual / straight","45","45","38140","36410"
"In post","2021","National Crime Agency","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Wales","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Outside London","Heterosexual / straight","370","360","37570","36410"
"In post","2021","National Crime Agency","West Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","National Crime Agency","West Midlands (England)","Outside London","Undeclared","35","35","36810","36690"
"In post","2021","National Crime Agency","West Midlands (England)","Outside London","Unknown","80","80","39510","38910"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Outside London","Heterosexual / straight","195","195","37040","36410"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","Yorkshire and The Humber","Outside London","Unknown","55","55","37530","36690"
"In post","2021","Northern Ireland Office","London","London","Heterosexual / straight","35","35","51900","45730"
"In post","2021","Northern Ireland Office","London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","London","London","Unknown","35","35","45180","40270"
"In post","2021","Northern Ireland Office","Northern Ireland","Outside London","Heterosexual / straight","45","45","39800","35200"
"In post","2021","Northern Ireland Office","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland","Outside London","Unknown","35","35","36010","34570"
"In post","2021","Office for Standards in Education","East Midlands (England)","Outside London","Heterosexual / straight","140","135","45330","39850"
"In post","2021","Office for Standards in Education","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","East Midlands (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","East of England","Outside London","Heterosexual / straight","85","85","62190","64500"
"In post","2021","Office for Standards in Education","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","East of England","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","East of England","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","London","London","Heterosexual / straight","355","345","56610","51360"
"In post","2021","Office for Standards in Education","London","London","LGBO","40","40","59450","62810"
"In post","2021","Office for Standards in Education","London","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Office for Standards in Education","London","London","Unknown","30","30","49750","51360"
"In post","2021","Office for Standards in Education","North West (England)","Outside London","Heterosexual / straight","390","370","40700","32010"
"In post","2021","Office for Standards in Education","North West (England)","Outside London","LGBO","50","50","35290","25880"
"In post","2021","Office for Standards in Education","North West (England)","Outside London","Undeclared","35","30","38610","25880"
"In post","2021","Office for Standards in Education","North West (England)","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Outside London","Heterosexual / straight","220","205","44850","39850"
"In post","2021","Office for Standards in Education","South West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Office for Standards in Education","South West (England)","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Outside London","Heterosexual / straight","130","130","55000","51360"
"In post","2021","Office for Standards in Education","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Office for Standards in Education","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","Heterosexual / straight","115","115","63920","70500"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office for Standards in Education","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","London","Heterosexual / straight","260","255","48600","44430"
"In post","2021","Office of Gas and Electricity Markets","London","London","LGBO","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","London","London","Undeclared","30","30","50190","47980"
"In post","2021","Office of Gas and Electricity Markets","London","London","Unknown","355","345","53650","48360"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Outside London","Heterosexual / straight","210","205","36070","31720"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Outside London","LGBO","30","30","34550","29060"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Scotland","Outside London","Unknown","245","240","37030","32030"
"In post","2021","Office of Gas and Electricity Markets","Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Gas and Electricity Markets","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Heterosexual / straight","165","160","44970","40250"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","Unknown","65","60","50260","46660"
"In post","2021","Office of Rail and Road","London","London","Heterosexual / straight","100","95","52010","54890"
"In post","2021","Office of Rail and Road","London","London","LGBO","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","London","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","London","London","Unknown","90","85","60880","57910"
"In post","2021","Office of Rail and Road","North West (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","North West (England)","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Office of Rail and Road","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
