"Status","Year","Age","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Wales","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","16-19","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Wales","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","East Wales","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Eastern Scotland","AA/AO","Heterosexual / straight","50","50","21020","21150"
"In post","2021","16-19","Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Eastern Scotland","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","Eastern Scotland","AA/AO","Unknown","30","30","20550","20140"
"In post","2021","16-19","Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","70","70","19080","19040"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","30","30","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Greater Manchester","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Greater Manchester","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Highlands and Islands","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Inner London - East","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Inner London - West","EO","Heterosexual / straight","45","45","25730","25170"
"In post","2021","16-19","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","EO","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","Inner London - West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inner London - West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Lancashire","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","16-19","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Lancashire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northumberland and Tyne and Wear","AA/AO","Heterosexual / straight","35","35","20700","21010"
"In post","2021","16-19","Northumberland and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northumberland and Tyne and Wear","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northumberland and Tyne and Wear","AA/AO","Unknown","35","30","20190","20140"
"In post","2021","16-19","Northumberland and Tyne and Wear","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northumberland and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northumberland and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - South","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - South","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Outer London - South","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire and Staffordshire","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Yorkshire","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Yorkshire","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","South Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southern Scotland","EO","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","35","35","18640","15940"
"In post","2021","16-19","West Central Scotland","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Central Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Central Scotland","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2021","16-19","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","West Midlands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","West Midlands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","AA/AO","Heterosexual / straight","30","30","20320","21010"
"In post","2021","16-19","West Wales and The Valleys","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","AA/AO","Unknown","20","15","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Yorkshire","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Yorkshire","AA/AO","Unknown","35","30","20030","20140"
"In post","2021","16-19","West Yorkshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","Heterosexual / straight","200","195","26330","27850"
"In post","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","AA/AO","Unknown","60","55","24710","22650"
"In post","2021","20-29","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","170","165","28290","27570"
"In post","2021","20-29","Bedfordshire and Hertfordshire","EO","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","EO","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","85","80","36550","36740"
"In post","2021","20-29","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
