"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Accountant in Bankruptcy","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Accountant in Bankruptcy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","Female","35","30","32560","31240"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","Male","15","15","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","AO","Female","95","85","21830","21050"
"In post","2021","Declared disabled","Animal and Plant Health Agency","AO","Male","40","40","22270","21050"
"In post","2021","Declared disabled","Animal and Plant Health Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","EO","Female","70","65","26460","25210"
"In post","2021","Declared disabled","Animal and Plant Health Agency","EO","Male","30","30","26590","25650"
"In post","2021","Declared disabled","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","G7","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","HEO","Female","35","35","31380","31700"
"In post","2021","Declared disabled","Animal and Plant Health Agency","HEO","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SEO","Female","15","15","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SEO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","AO","Female","45","35","22030","20920"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","AO","Male","35","35","22160","20920"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","EO","Female","65","60","27280","27500"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","EO","Male","50","50","27080","27500"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G6","Female","30","30","66100","66440"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G6","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G7","Female","95","90","55360","54700"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G7","Male","90","90","55970","54700"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","HEO","Female","85","85","34240","34550"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","HEO","Male","80","80","34430","34550"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SEO","Female","50","45","40550","40600"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SEO","Male","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AO","Female","20","20","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","EO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G6","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G6","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","HEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","EO","Male","10","10","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","HEO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","HEO","Male","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SEO","Female","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Female","25","20","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Male","10","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Female","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","G7","Unknown","[c]","[c]","[c]","[c]"
