"Status","Year","Age","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Attorney General's Departments","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Attorney General's Departments","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","Westminster","Female","5","5","[c]","[c]"
"In post","2021","16-19","Cabinet Office","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cabinet Office","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chancellor's other departments","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chancellor's other departments","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Westminster","Female","5","5","[c]","[c]"
"In post","2021","16-19","Department for Business, Energy and Industrial Strategy","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Manchester","Male","5","5","[c]","[c]"
"In post","2021","16-19","Department for Education","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Education","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department for Environment, Food and Rural Affairs","West Surrey","Male","[c]","[c]","[c]","[c]"
