"Status","Year","Age","Ethnicity","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Mixed","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Mixed","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","London","Unknown","40","40","24130","24120"
"In post","2021","16-19","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Outside London","Unknown","410","395","20290","20140"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Unknown","40","40","18910","15940"
"In post","2021","16-19","White","London","Heterosexual / straight","65","65","25240","24980"
"In post","2021","16-19","White","London","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","White","London","Undeclared","10","5","[c]","[c]"
"In post","2021","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Outside London","Heterosexual / straight","550","535","21030","21010"
"In post","2021","16-19","White","Outside London","LGBO","45","45","21050","21010"
"In post","2021","16-19","White","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2021","16-19","White","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","London","Heterosexual / straight","2405","2380","33140","31060"
"In post","2021","20-29","Asian","London","LGBO","75","75","35400","33210"
"In post","2021","20-29","Asian","London","Undeclared","75","75","33100","31860"
"In post","2021","20-29","Asian","London","Unknown","85","85","35450","33030"
"In post","2021","20-29","Asian","Outside London","Heterosexual / straight","2720","2635","25560","25000"
"In post","2021","20-29","Asian","Outside London","LGBO","60","60","26450","25310"
"In post","2021","20-29","Asian","Outside London","Undeclared","110","105","24870","23410"
"In post","2021","20-29","Asian","Outside London","Unknown","150","145","26990","27130"
"In post","2021","20-29","Asian","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","London","Heterosexual / straight","1340","1330","31570","31060"
"In post","2021","20-29","Black","London","LGBO","65","65","34240","31060"
"In post","2021","20-29","Black","London","Undeclared","60","60","30250","31060"
"In post","2021","20-29","Black","London","Unknown","35","35","32600","31550"
"In post","2021","20-29","Black","Outside London","Heterosexual / straight","595","580","26220","25560"
"In post","2021","20-29","Black","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Black","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Black","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","Heterosexual / straight","100","100","38480","35050"
"In post","2021","20-29","Chinese","London","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","London","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Chinese","London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Outside London","Heterosexual / straight","85","85","27830","25560"
"In post","2021","20-29","Chinese","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","London","Heterosexual / straight","820","810","34840","32320"
"In post","2021","20-29","Mixed","London","LGBO","120","120","37360","34550"
"In post","2021","20-29","Mixed","London","Undeclared","80","75","34650","32330"
"In post","2021","20-29","Mixed","London","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Mixed","Outside London","Heterosexual / straight","870","850","26600","25850"
"In post","2021","20-29","Mixed","Outside London","LGBO","125","125","25770","25380"
"In post","2021","20-29","Mixed","Outside London","Undeclared","60","55","25960","25280"
"In post","2021","20-29","Mixed","Outside London","Unknown","40","40","27400","25860"
"In post","2021","20-29","Mixed","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","London","Heterosexual / straight","220","220","34930","32660"
"In post","2021","20-29","Other ethnicity","London","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Other ethnicity","London","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Other ethnicity","London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Outside London","Heterosexual / straight","135","130","26280","25560"
"In post","2021","20-29","Other ethnicity","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","London","Heterosexual / straight","100","100","35710","33570"
"In post","2021","20-29","Undeclared","London","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","London","Undeclared","365","360","37590","34870"
"In post","2021","20-29","Undeclared","London","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Outside London","Heterosexual / straight","175","170","25930","25560"
"In post","2021","20-29","Undeclared","Outside London","LGBO","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Outside London","Undeclared","640","630","28020","27540"
"In post","2021","20-29","Undeclared","Outside London","Unknown","115","115","29690","28650"
"In post","2021","20-29","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","London","Heterosexual / straight","135","135","35960","32680"
"In post","2021","20-29","Unknown","London","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","London","Undeclared","60","55","34630","33920"
"In post","2021","20-29","Unknown","London","Unknown","5690","5665","34820","32000"
"In post","2021","20-29","Unknown","Outside London","Heterosexual / straight","370","360","27100","26810"
"In post","2021","20-29","Unknown","Outside London","LGBO","35","35","27910","27620"
"In post","2021","20-29","Unknown","Outside London","Undeclared","335","330","25590","22820"
"In post","2021","20-29","Unknown","Outside London","Unknown","12345","12105","25000","24000"
"In post","2021","20-29","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","Unknown","65","65","39100","38600"
"In post","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Unknown","700","700","29810","29250"
"In post","2021","20-29","White","London","Heterosexual / straight","8610","8575","37490","34550"
"In post","2021","20-29","White","London","LGBO","1450","1440","38000","34550"
"In post","2021","20-29","White","London","Undeclared","725","720","37310","34550"
"In post","2021","20-29","White","London","Unknown","230","230","36510","34240"
"In post","2021","20-29","White","Outside London","Heterosexual / straight","28080","27605","26420","25560"
"In post","2021","20-29","White","Outside London","LGBO","3305","3260","26150","25560"
"In post","2021","20-29","White","Outside London","Undeclared","1340","1315","26310","25400"
"In post","2021","20-29","White","Outside London","Unknown","1390","1360","27160","26300"
"In post","2021","20-29","White","Overseas","Heterosexual / straight","145","145","36050","33860"
"In post","2021","20-29","White","Overseas","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","White","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","White","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","White","Unknown","Heterosexual / straight","115","115","30310","27570"
"In post","2021","20-29","White","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","White","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","London","Heterosexual / straight","3010","2885","39000","35070"
"In post","2021","30-39","Asian","London","LGBO","65","60","44120","40000"
"In post","2021","30-39","Asian","London","Undeclared","125","120","38600","34550"
"In post","2021","30-39","Asian","London","Unknown","195","180","40330","36160"
"In post","2021","30-39","Asian","Outside London","Heterosexual / straight","3835","3585","28430","27570"
"In post","2021","30-39","Asian","Outside London","LGBO","75","70","29310","27570"
"In post","2021","30-39","Asian","Outside London","Undeclared","175","160","27530","24910"
"In post","2021","30-39","Asian","Outside London","Unknown","405","355","27210","25560"
"In post","2021","30-39","Asian","Overseas","Heterosexual / straight","45","45","45100","37270"
"In post","2021","30-39","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","London","Heterosexual / straight","1575","1530","35240","31290"
"In post","2021","30-39","Black","London","LGBO","40","40","37700","32160"
"In post","2021","30-39","Black","London","Undeclared","65","60","36740","32640"
"In post","2021","30-39","Black","London","Unknown","105","95","35100","31060"
"In post","2021","30-39","Black","Outside London","Heterosexual / straight","1165","1115","29150","27570"
"In post","2021","30-39","Black","Outside London","LGBO","30","30","28660","27570"
"In post","2021","30-39","Black","Outside London","Undeclared","35","30","26870","25560"
"In post","2021","30-39","Black","Outside London","Unknown","70","65","27710","27570"
"In post","2021","30-39","Black","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","London","Heterosexual / straight","135","130","45730","43800"
"In post","2021","30-39","Chinese","London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","London","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Chinese","London","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Chinese","Outside London","Heterosexual / straight","130","125","31580","28840"
"In post","2021","30-39","Chinese","Outside London","LGBO","15","10","[c]","[c]"
"In post","2021","30-39","Chinese","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Chinese","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Chinese","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","London","Heterosexual / straight","790","765","43450","40050"
"In post","2021","30-39","Mixed","London","LGBO","95","90","44340","40470"
"In post","2021","30-39","Mixed","London","Undeclared","60","55","42870","39100"
"In post","2021","30-39","Mixed","London","Unknown","55","50","44800","40700"
"In post","2021","30-39","Mixed","Outside London","Heterosexual / straight","1030","970","30880","27570"
"In post","2021","30-39","Mixed","Outside London","LGBO","100","95","30320","27570"
"In post","2021","30-39","Mixed","Outside London","Undeclared","70","65","30020","27460"
"In post","2021","30-39","Mixed","Outside London","Unknown","75","70","30730","27570"
"In post","2021","30-39","Mixed","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","30-39","Mixed","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","London","Heterosexual / straight","255","250","42520","36650"
"In post","2021","30-39","Other ethnicity","London","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Other ethnicity","London","Undeclared","25","25","[c]","[c]"
"In post","2021","30-39","Other ethnicity","London","Unknown","15","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Outside London","Heterosexual / straight","230","215","30820","27570"
"In post","2021","30-39","Other ethnicity","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","London","Heterosexual / straight","190","185","43170","38640"
"In post","2021","30-39","Undeclared","London","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","London","Undeclared","650","635","46370","44500"
"In post","2021","30-39","Undeclared","London","Unknown","85","80","44960","41350"
"In post","2021","30-39","Undeclared","Outside London","Heterosexual / straight","415","400","29920","27570"
"In post","2021","30-39","Undeclared","Outside London","LGBO","50","50","28760","27570"
"In post","2021","30-39","Undeclared","Outside London","Undeclared","1575","1525","32760","30830"
"In post","2021","30-39","Undeclared","Outside London","Unknown","510","470","31560","28300"
"In post","2021","30-39","Undeclared","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","London","Heterosexual / straight","185","180","41890","36890"
"In post","2021","30-39","Unknown","London","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","London","Undeclared","85","85","45420","42840"
"In post","2021","30-39","Unknown","London","Unknown","3745","3660","46290","42470"
"In post","2021","30-39","Unknown","Outside London","Heterosexual / straight","575","540","29810","27570"
"In post","2021","30-39","Unknown","Outside London","LGBO","40","40","31740","27190"
"In post","2021","30-39","Unknown","Outside London","Undeclared","580","540","28580","27570"
"In post","2021","30-39","Unknown","Outside London","Unknown","10980","10390","29300","26300"
"In post","2021","30-39","Unknown","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","Unknown","185","185","50510","52430"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","530","525","37800","33570"
"In post","2021","30-39","White","London","Heterosexual / straight","10235","9900","49150","51500"
"In post","2021","30-39","White","London","LGBO","1140","1130","48540","51250"
"In post","2021","30-39","White","London","Undeclared","765","745","48330","51250"
"In post","2021","30-39","White","London","Unknown","545","515","48640","46600"
"In post","2021","30-39","White","Outside London","Heterosexual / straight","44370","41710","31110","27570"
"In post","2021","30-39","White","Outside London","LGBO","3500","3425","30810","27570"
"In post","2021","30-39","White","Outside London","Undeclared","2810","2615","30270","27570"
"In post","2021","30-39","White","Outside London","Unknown","4325","3920","30620","27570"
"In post","2021","30-39","White","Overseas","Heterosexual / straight","580","575","46540","49870"
"In post","2021","30-39","White","Overseas","LGBO","60","60","50030","52430"
"In post","2021","30-39","White","Overseas","Undeclared","45","45","47330","48430"
"In post","2021","30-39","White","Overseas","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","White","Unknown","Heterosexual / straight","145","140","34470","27570"
"In post","2021","30-39","White","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","White","Unknown","Undeclared","15","15","[c]","[c]"
