"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Wales","AA/AO","75","70","21970","21950"
"In post","2021","Attorney General's Departments","Wales","EO","55","50","27440","28430"
"In post","2021","Attorney General's Departments","Wales","G6/G7","165","150","54990","55610"
"In post","2021","Attorney General's Departments","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wales","SEO/HEO","55","55","35480","34480"
"In post","2021","Attorney General's Departments","West Midlands (England)","AA/AO","125","115","21790","21950"
"In post","2021","Attorney General's Departments","West Midlands (England)","EO","105","100","27170","28430"
"In post","2021","Attorney General's Departments","West Midlands (England)","G6/G7","240","225","55630","55610"
"In post","2021","Attorney General's Departments","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands (England)","SEO/HEO","75","75","35120","34480"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","AA/AO","180","160","21720","21950"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","EO","175","160","27110","27350"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","G6/G7","460","420","56790","55610"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","SCS level","15","15","88050","84740"
"In post","2021","Attorney General's Departments","Yorkshire and The Humber","SEO/HEO","155","150","35500","34480"
"In post","2021","Cabinet Office","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Midlands (England)","SEO/HEO","10","10","31960","29250"
"In post","2021","Cabinet Office","East of England","AA/AO","10","10","[c]","[c]"
"In post","2021","Cabinet Office","East of England","EO","15","10","24640","23850"
"In post","2021","Cabinet Office","East of England","G6/G7","40","40","58390","55360"
"In post","2021","Cabinet Office","East of England","SCS level","15","15","86590","73360"
"In post","2021","Cabinet Office","East of England","SEO/HEO","40","40","33890","33300"
"In post","2021","Cabinet Office","London","AA/AO","140","135","24470","24490"
"In post","2021","Cabinet Office","London","EO","600","590","27960","27500"
"In post","2021","Cabinet Office","London","G6/G7","2370","2325","59810","56470"
"In post","2021","Cabinet Office","London","SCS level","760","745","94650","80420"
"In post","2021","Cabinet Office","London","SEO/HEO","2630","2610","34120","34550"
"In post","2021","Cabinet Office","North East (England)","AA/AO","155","140","20800","20800"
"In post","2021","Cabinet Office","North East (England)","EO","95","90","24800","23850"
"In post","2021","Cabinet Office","North East (England)","G6/G7","30","30","55980","51520"
"In post","2021","Cabinet Office","North East (England)","SCS level","10","10","70480","69500"
"In post","2021","Cabinet Office","North East (England)","SEO/HEO","120","120","33060","32000"
"In post","2021","Cabinet Office","North West (England)","AA/AO","20","15","21190","21130"
"In post","2021","Cabinet Office","North West (England)","EO","15","15","24760","23850"
"In post","2021","Cabinet Office","North West (England)","G6/G7","185","180","57630","52590"
"In post","2021","Cabinet Office","North West (England)","SCS level","40","40","80420","71230"
"In post","2021","Cabinet Office","North West (England)","SEO/HEO","195","190","33490","32980"
"In post","2021","Cabinet Office","Northern Ireland","AA/AO","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","G6/G7","25","25","63810","53320"
"In post","2021","Cabinet Office","Scotland","SCS level","15","15","66990","63330"
"In post","2021","Cabinet Office","Scotland","SEO/HEO","35","35","31380","29250"
"In post","2021","Cabinet Office","South East (England)","AA/AO","35","30","21010","20920"
"In post","2021","Cabinet Office","South East (England)","EO","15","15","27010","26670"
"In post","2021","Cabinet Office","South East (England)","G6/G7","50","50","65460","57940"
"In post","2021","Cabinet Office","South East (England)","SCS level","20","20","76030","70360"
"In post","2021","Cabinet Office","South East (England)","SEO/HEO","95","95","33750","33300"
"In post","2021","Cabinet Office","South West (England)","EO","10","5","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","G6/G7","75","75","61300","54700"
"In post","2021","Cabinet Office","South West (England)","SCS level","30","30","95360","80810"
"In post","2021","Cabinet Office","South West (England)","SEO/HEO","75","75","33230","33300"
"In post","2021","Cabinet Office","Unknown","AA/AO","20","20","21040","20800"
"In post","2021","Cabinet Office","Unknown","EO","25","25","26220","27500"
"In post","2021","Cabinet Office","Unknown","G6/G7","80","75","57410","54700"
"In post","2021","Cabinet Office","Unknown","SCS level","20","20","95890","76390"
"In post","2021","Cabinet Office","Unknown","SEO/HEO","455","455","31530","32000"
"In post","2021","Cabinet Office","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","G6/G7","20","20","54650","52130"
"In post","2021","Cabinet Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","SEO/HEO","45","45","29610","29250"
"In post","2021","Cabinet Office","West Midlands (England)","G6/G7","20","20","61590","53320"
"In post","2021","Cabinet Office","West Midlands (England)","SCS level","15","15","101230","74000"
"In post","2021","Cabinet Office","West Midlands (England)","SEO/HEO","15","15","30100","29250"
"In post","2021","Cabinet Office","Yorkshire and The Humber","AA/AO","170","160","20910","20920"
"In post","2021","Cabinet Office","Yorkshire and The Humber","EO","105","105","26410","26670"
"In post","2021","Cabinet Office","Yorkshire and The Humber","G6/G7","130","120","57330","52850"
"In post","2021","Cabinet Office","Yorkshire and The Humber","SCS level","40","40","76710","71000"
"In post","2021","Cabinet Office","Yorkshire and The Humber","SEO/HEO","290","280","34380","33300"
"In post","2021","Chancellor's other departments","London","AA/AO","20","20","23330","23010"
"In post","2021","Chancellor's other departments","London","EO","35","35","30060","29620"
"In post","2021","Chancellor's other departments","London","G6/G7","165","155","77590","72060"
"In post","2021","Chancellor's other departments","London","SCS level","15","15","118000","110000"
"In post","2021","Chancellor's other departments","London","SEO/HEO","125","120","41610","42080"
"In post","2021","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","EO","5","5","[c]","[c]"
"In post","2021","Charity Commission","London","G6/G7","25","25","55540","52270"
"In post","2021","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","SEO/HEO","35","35","34140","37910"
"In post","2021","Charity Commission","North West (England)","AA/AO","10","10","20170","20080"
"In post","2021","Charity Commission","North West (England)","EO","90","85","24640","24440"
"In post","2021","Charity Commission","North West (England)","G6/G7","30","30","54730","51560"
"In post","2021","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","SEO/HEO","170","160","32880","29550"
"In post","2021","Charity Commission","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","EO","10","10","25970","26470"
"In post","2021","Charity Commission","South West (England)","G6/G7","10","10","59630","59200"
"In post","2021","Charity Commission","South West (England)","SEO/HEO","25","25","32780","31360"
"In post","2021","Charity Commission","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","AA/AO","25","25","23300","22860"
"In post","2021","Competition and Markets Authority","London","EO","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","London","G6/G7","395","375","66620","64220"
"In post","2021","Competition and Markets Authority","London","SCS level","110","105","109740","101590"
"In post","2021","Competition and Markets Authority","London","SEO/HEO","185","180","37880","35660"
"In post","2021","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","G6/G7","30","30","63260","59140"
"In post","2021","Competition and Markets Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","SEO/HEO","15","15","37060","34870"
"In post","2021","Competition and Markets Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","35","30","20340","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","45","45","24870","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","10","10","54070","52730"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","120","115","35290","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","50","50","20980","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","EO","25","20","25720","25790"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","20","20","53940","51470"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","120","110","37020","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","AA/AO","150","145","25280","25060"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","EO","415","410","28720","27690"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","G6/G7","2360","2300","59000","56990"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","SCS level","330","315","83830","75880"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","2360","2325","38240","39080"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","20","20","20520","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","EO","70","65","24680","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","G6/G7","15","15","57100","55150"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","105","95","34610","33250"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","90","85","20760","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","EO","100","95","24770","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","35","35","56350","53620"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","235","220","36690","35070"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","10","10","22160","22490"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","20","20","36450","36620"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","25","25","42320","43140"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","80","80","21320","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","EO","90","85","25070","24500"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","25","25","59480","53160"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","200","190","42070","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","55","50","21560","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","EO","20","20","25980","26290"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","25","25","56500","55100"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","145","135","37500","37420"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","150","150","21830","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","EO","210","200","26020","25780"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","595","565","52660","49270"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","15","15","92660","90000"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","1100","1050","37190","38200"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","630","555","21370","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","EO","810","765","26300","25100"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","425","405","59240","59360"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SCS level","35","35","79200","74470"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","880","840","38210","39210"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","175","160","20570","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","110","105","25340","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","85","80","55350","52930"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","295","285","36650","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","45","40","20650","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","35","35","24950","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","15","15","58920","56350"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","110","105","36170","34500"
"In post","2021","Department for Digital, Culture, Media and Sport","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","EO","170","165","27490","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","London","G6/G7","780","765","58780","57300"
"In post","2021","Department for Digital, Culture, Media and Sport","London","SCS level","120","115","86940","77180"
"In post","2021","Department for Digital, Culture, Media and Sport","London","SEO/HEO","635","625","37120","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","EO","10","10","25950","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","15","15","53810","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","20","20","34290","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","EO","40","35","26410","26000"
"In post","2021","Department for Education","East Midlands (England)","G6/G7","100","95","54100","50630"
"In post","2021","Department for Education","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","SEO/HEO","145","135","35260","36500"
"In post","2021","Department for Education","East of England","EO","5","5","[c]","[c]"
"In post","2021","Department for Education","East of England","G6/G7","35","35","56420","54030"
"In post","2021","Department for Education","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","SEO/HEO","25","25","35120","33740"
"In post","2021","Department for Education","London","AA/AO","30","30","24180","24100"
"In post","2021","Department for Education","London","EO","275","270","29250","28500"
"In post","2021","Department for Education","London","G6/G7","1190","1140","59250","55800"
"In post","2021","Department for Education","London","SCS level","200","190","84400","75290"
"In post","2021","Department for Education","London","SEO/HEO","935","910","38780","40230"
"In post","2021","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North East (England)","AA/AO","25","25","21030","21000"
"In post","2021","Department for Education","North East (England)","EO","115","110","25770","26000"
"In post","2021","Department for Education","North East (England)","G6/G7","205","200","53710","50630"
"In post","2021","Department for Education","North East (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Education","North East (England)","SEO/HEO","430","415","34520","36500"
"In post","2021","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North West (England)","AA/AO","15","10","21030","21000"
"In post","2021","Department for Education","North West (England)","EO","165","160","25540","25000"
"In post","2021","Department for Education","North West (England)","G6/G7","375","360","54510","50630"
"In post","2021","Department for Education","North West (England)","SCS level","20","20","81820","74100"
"In post","2021","Department for Education","North West (England)","SEO/HEO","570","560","34500","36500"
"In post","2021","Department for Education","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","EO","10","10","25170","25000"
"In post","2021","Department for Education","South West (England)","G6/G7","85","80","55940","51140"
"In post","2021","Department for Education","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Education","South West (England)","SEO/HEO","120","115","35060","36500"
"In post","2021","Department for Education","Unknown","G6/G7","10","10","57760","56930"
"In post","2021","Department for Education","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","AA/AO","25","25","20950","21000"
"In post","2021","Department for Education","West Midlands (England)","EO","170","165","25430","25000"
"In post","2021","Department for Education","West Midlands (England)","G6/G7","415","405","54660","50630"
"In post","2021","Department for Education","West Midlands (England)","SCS level","25","25","87920","78000"
"In post","2021","Department for Education","West Midlands (England)","SEO/HEO","640","625","34490","36500"
"In post","2021","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Yorkshire and The Humber","AA/AO","15","15","21310","21000"
"In post","2021","Department for Education","Yorkshire and The Humber","EO","175","165","25610","25000"
"In post","2021","Department for Education","Yorkshire and The Humber","G6/G7","480","455","54530","50630"
"In post","2021","Department for Education","Yorkshire and The Humber","SCS level","30","30","79050","74100"
"In post","2021","Department for Education","Yorkshire and The Humber","SEO/HEO","795","760","34570","36500"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","40","35","20970","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","60","60","25460","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","40","40","52960","50590"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","90","85","33800","32160"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","AA/AO","80","75","20790","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","EO","190","180","25510","25010"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","G6/G7","150","145","51870","48370"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","415","395","33490","32140"
"In post","2021","Department for Environment, Food and Rural Affairs","London","AA/AO","85","80","24440","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","London","EO","300","295","28690","28270"
"In post","2021","Department for Environment, Food and Rural Affairs","London","G6/G7","880","850","57270","54650"
"In post","2021","Department for Environment, Food and Rural Affairs","London","SCS level","150","145","84250","77240"
"In post","2021","Department for Environment, Food and Rural Affairs","London","SEO/HEO","1180","1150","36430","35610"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","155","135","21080","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","EO","105","100","25430","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","85","85","52310","49360"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","195","185","33930","33440"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","620","550","21000","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","EO","315","290","25460","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","155","150","52030","49300"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","340","315","34060","32080"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","35","30","21120","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","EO","35","35","25720","25330"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","20","20","54840","54090"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","60","60","34570","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","285","265","23340","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","EO","325","310","27290","27960"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","245","240","55790","53930"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","20","20","90510","82730"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","495","475","36210","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","300","275","21070","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","EO","300","280","25380","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","400","385","52240","49360"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","20","20","77750","73920"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","765","720","34200","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","AA/AO","145","135","21100","21050"
