"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","15","15","29090","28140"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","25","25","31720","29180"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","165","155","29810","26600"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Highlands and Islands","20","20","28490","25830"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","25","25","47580","54280"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","45","40","28290","28240"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","70","65","30790","26520"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","20","20","30690","26520"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","25","20","35450","32160"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","10","10","38580","36970"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","190","180","29070","25330"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","40","40","32280","27560"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","85","80","33930","31800"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","105","100","29190","24920"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","50","50","30950","26520"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","590","555","33200","28600"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","210","195","27660","25150"
"In post","2021","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Attorney General's Departments","Inner London - West","45","45","50500","50500"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","120","115","35550","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","25","25","48990","39510"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Devon","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","10","10","35240","33470"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","110","105","47220","40250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","60","60","38710","30620"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","25","25","33040","29250"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","55360","52600"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","275","270","45320","38650"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","90","90","51790","51480"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","900","885","52110","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","5550","5475","49460","40600"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Kent","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","45","45","49970","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","125","125","49120","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","445","425","29430","26670"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland and Tyne and Wear","405","375","28460","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","50","50","43890","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","15","15","58080","51560"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","100","95","46980","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","25","25","62500","62010"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","15","15","57390","64010"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","600","595","36250","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","30","30","50970","53320"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","35","35","64990","63560"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","190","180","47020","40250"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","135","130","33130","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","460","440","34620","30220"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Dorset and Somerset","50","45","35580","30350"
"In post","2021","Charity Commission","Charity Commission","East Wales","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Inner London - West","75","70","42950","37910"
"In post","2021","Charity Commission","Charity Commission","Merseyside","305","290","32780","29160"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","1030","950","31130","27460"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","40","40","24810","22490"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - West","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","20","20","25640","22490"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","785","760","60810","56630"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","305","280","26120","22640"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East Anglia","170","160","35020","33340"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","East Wales","110","105","33670","31680"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Inner London - East","70","70","50350","49300"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Merseyside","405","390","38230","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands","30","30","29370","27770"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","770","720","36840","31720"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","75","70","34120","23480"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","95","90","33070","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","265","245","35120","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","815","750","35310","30500"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","175","155","42490","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","135","125","43310","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cheshire","25","25","46530","48830"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","25","25","36240","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cumbria","35","30","35170","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","275","255","37450","30370"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Devon","100","95","39950","36240"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Anglia","120","105","36490","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Wales","285","265","41190","38760"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","75","65","38580","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Essex","185","170","41150","35020"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","40250","37780"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","355","325","40750","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","260","245","42870","39750"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Inner London - East","25","25","34100","24590"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Inner London - West","1565","1480","45210","40530"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Kent","125","120","39410","30110"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lancashire","175","165","40040","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","155","140","39390","38470"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","10","10","41360","41280"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Merseyside","365","345","37570","30930"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","310","285","46790","53350"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Northumberland and Tyne and Wear","245","225","37990","32370"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","25","25","32870","24590"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Outer London - South","45","45","38820","30110"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","25","25","35080","24590"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Overseas","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","65","60","41790","48080"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","140","125","35940","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","165","155","42360","36240"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tees Valley and Durham","95","85","38060","32370"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Midlands","490","455","39800","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","70","65","41350","38180"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","415","385","39720","37780"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Inner London - West","15","15","53250","56160"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","North Yorkshire","10","10","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Inner London - West","115","110","58680","51550"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","East Wales","380","365","28840","28750"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","60","55","25720","25950"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","60","55","36410","35370"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","130","125","35840","34260"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Cumbria","95","95","23950","21660"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Derbyshire and Nottinghamshire","15","15","37080","36170"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Devon","95","95","26980","22540"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","370","355","34640","33740"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Anglia","160","155","34080","33250"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Wales","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","75","70","34510","32350"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Essex","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","8185","7900","38070","35630"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Greater Manchester","20","20","37570","36800"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","330","320","27470","25070"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","140","140","24030","21430"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Inner London - West","20","15","44370","39650"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Lancashire","20","20","39000","37960"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Lincolnshire","210","205","35900","34880"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Merseyside","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","North Yorkshire","15","15","31100","31260"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","180","175","24050","21530"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Overseas","40","40","43570","42190"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","60","60","30360","26940"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Southern Scotland","250","240","25160","23910"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","West Central Scotland","180","175","31890","30000"
"In post","2021","Defence Equipment and Support","Ministry of Defence","West Midlands","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","15","15","46640","46090"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","2665","2580","39860","37320"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","1440","1385","41690","42860"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Kent","255","240","38760","37320"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","10","10","39960","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Anglia","15","10","44570","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","75","70","34620","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","44560","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester","20","20","42660","37520"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","4835","4735","49520","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","95","95","50000","45620"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","15","15","46850","43780"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","65","60","43510","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands","150","145","40000","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Yorkshire","10","10","44020","39230"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Greater Manchester","45","45","40410","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","1715","1680","49440","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Bedfordshire and Hertfordshire","30","25","44720","40370"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","220","205","41850","37100"
"In post","2021","Department for Education (excl. agencies)","Department for Education","East Anglia","40","40","47030","50400"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","140","135","46090","42220"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Greater Manchester","930","910","40660","36780"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Inner London - West","2125","2045","50210","53420"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Northumberland and Tyne and Wear","30","25","44170","40780"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Outer London - South","45","45","46690","40230"
"In post","2021","Department for Education (excl. agencies)","Department for Education","South Yorkshire","1085","1040","40920","36960"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","540","515","38190","36780"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Unknown","10","10","56650","56930"
"In post","2021","Department for Education (excl. agencies)","Department for Education","West Midlands","475","465","39870","36780"
"In post","2021","Department for Education (excl. agencies)","Department for Education","West Yorkshire","30","30","52840","50630"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","10","10","31060","25190"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","190","185","40770","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","170","170","43090","47550"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","20","20","37810","36440"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cumbria","75","70","36740","35900"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","60","55","41520","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","105","95","37800","36560"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Dorset and Somerset","30","30","39130","36970"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","160","155","38090","36750"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Wales","10","10","44500","42590"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Eastern Scotland","15","15","39120","35900"
