"Status","Year","Disability","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","65","60","31240","30730"
"In post","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","AO","75","70","22090","20920"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","EO","115","110","27190","27500"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","G6","50","50","67140","64670"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","G7","185","180","55660","54700"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","HEO","165","160","34330","34550"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","45","45","90240","76790"
"In post","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","SEO","70","65","40660","40600"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Charity Commission","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","AO","30","30","21900","22490"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","SEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","AO","35","30","21930","22220"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","SEO","40","35","47640","52490"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","AO","155","140","22520","21950"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","EO","140","125","28210","28430"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","G6","25","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","G7","290","265","57520","55610"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","HEO","75","75","34840","34480"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","SEO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Crown Prosecution Service Inspectorate","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","HM Treasury","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","HM Treasury","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","HM Treasury","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt Management Office","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","EO","290","270","22630","21850"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","G6","35","35","66690","67150"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","G7","100","95","52490","52500"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","HEO","330","320","30970","31340"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","SEO","320","305","40810","40980"
"In post","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","EO","35","35","23280","22780"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","G7","160","155","49610","46210"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","HEO","125","125","28720","28650"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","SEO","115","110","37900","37320"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","50","50","28290","27690"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6","55","55","67140","65680"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G7","135","130","55030","53600"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","115","115","34180","33640"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","85","85","41730","40220"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G7","30","30","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","HEO","55","55","36170","34020"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","EO","85","80","26690","26000"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","G6","50","50","64380","64180"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","G7","95","90","53060","53420"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","HEO","125","120","31710","30630"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","SCS level","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","SEO","135","130","39600","38300"
"In post","2021","Declared disabled","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","75","70","26700","26050"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","40","40","61700","61270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","135","135","51290","51280"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","140","135","31480","31430"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","165","155","38220","37530"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","G6","30","30","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","G7","55","55","52570","51970"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","HEO","40","40","32920","32120"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Department for International Trade","SEO","35","35","38170","38160"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","G7","50","50","54910","54760"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","HEO","50","50","34440","35060"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","SEO","35","35","44120","43690"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA","70","55","20130","20230"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AO","5000","4225","21160","21010"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","8370","7425","28060","27570"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6","70","65","67590","66250"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G7","230","215","52520","52150"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","HEO","1115","1030","33670","33040"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO","345","320","38140","37410"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G7","30","30","53320","53360"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","HEO","30","30","32220","32790"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO","30","30","39730","40650"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","EO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","AA","190","140","18190","18060"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","AO","300","250","21620","21590"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","EO","90","80","26710","26780"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","HEO","35","30","32370","32180"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","SEO","30","30","43100","41230"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","AO","80","75","23620","21590"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","EO","275","245","28140","26780"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","HEO","60","60","32670","32320"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","SEO","30","30","41790","41090"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","G7","30","30","51680","50630"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","HEO","45","40","30770","30200"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Department for Education","SEO","50","50","38290","37100"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","ESTYN","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Food Standards Agency","EO","30","30","27550","26750"
"In post","2021","Declared disabled","Food Standards Agency","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
