"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","35","35","59720","60710"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","50","50","21630","21950"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","40","40","26620","25920"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","70","65","53650","51700"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Unknown","30","25","56130","55610"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","G6/G7","Heterosexual / straight","35","30","55480","55610"
"In post","2021","Attorney General's Departments","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","AA/AO","Heterosexual / straight","30","25","21570","21950"
"In post","2021","Attorney General's Departments","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","EO","Unknown","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","AA/AO","Heterosexual / straight","45","45","21940","21950"
"In post","2021","Attorney General's Departments","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","G6/G7","Heterosexual / straight","90","85","54430","51570"
"In post","2021","Attorney General's Departments","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","G6/G7","Unknown","35","30","56380","55610"
"In post","2021","Attorney General's Departments","East Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SEO/HEO","Heterosexual / straight","35","35","35820","37780"
"In post","2021","Attorney General's Departments","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SEO/HEO","Unknown","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","EO","Heterosexual / straight","35","30","28970","30110"
"In post","2021","Attorney General's Departments","Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","EO","Unknown","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","G6/G7","Heterosexual / straight","50","45","58560","55190"
"In post","2021","Attorney General's Departments","Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","55","50","54790","53670"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","35","30","56530","55610"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","AA/AO","Heterosexual / straight","60","50","22020","21950"
"In post","2021","Attorney General's Departments","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","EO","Heterosexual / straight","65","60","27960","28430"
"In post","2021","Attorney General's Departments","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","EO","Unknown","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","G6/G7","Heterosexual / straight","125","115","55810","55610"
"In post","2021","Attorney General's Departments","Greater Manchester","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SEO/HEO","Heterosexual / straight","35","35","35450","34480"
"In post","2021","Attorney General's Departments","Greater Manchester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","40","40","22460","23520"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","EO","Heterosexual / straight","40","35","28120","27050"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","85","80","58880","58970"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","AA/AO","Heterosexual / straight","230","215","23270","23520"
"In post","2021","Attorney General's Departments","Inner London - West","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","AA/AO","Unknown","85","80","22810","23520"
"In post","2021","Attorney General's Departments","Inner London - West","EO","Heterosexual / straight","480","460","28640","27760"
"In post","2021","Attorney General's Departments","Inner London - West","EO","LGBO","50","50","29070","29130"
"In post","2021","Attorney General's Departments","Inner London - West","EO","Undeclared","40","40","28690","27650"
"In post","2021","Attorney General's Departments","Inner London - West","EO","Unknown","140","130","28530","28090"
"In post","2021","Attorney General's Departments","Inner London - West","G6/G7","Heterosexual / straight","1635","1530","59300","58000"
"In post","2021","Attorney General's Departments","Inner London - West","G6/G7","LGBO","130","125","60440","60710"
"In post","2021","Attorney General's Departments","Inner London - West","G6/G7","Undeclared","150","140","60370","60910"
"In post","2021","Attorney General's Departments","Inner London - West","G6/G7","Unknown","590","535","62930","64680"
