"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","20","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","North Yorkshire","35","35","42940","37900"
"In post","2021","Black","Yorkshire and The Humber","South Yorkshire","145","140","27790","25220"
"In post","2021","Black","Yorkshire and The Humber","West Yorkshire","320","305","28510","27570"
"In post","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","Bedfordshire and Hertfordshire","20","20","[c]","[c]"
"In post","2021","Chinese","East of England","East Anglia","15","15","[c]","[c]"
"In post","2021","Chinese","East of England","Essex","5","5","[c]","[c]"
"In post","2021","Chinese","London","Inner London - East","115","110","44400","40450"
"In post","2021","Chinese","London","Inner London - West","360","355","44730","40860"
"In post","2021","Chinese","London","Outer London - East and North East","15","10","[c]","[c]"
"In post","2021","Chinese","London","Outer London - South","70","65","39510","36160"
"In post","2021","Chinese","London","Outer London - West and North West","40","40","37410","31340"
"In post","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","45","40","28100","25560"
"In post","2021","Chinese","North East (England)","Tees Valley and Durham","10","5","[c]","[c]"
"In post","2021","Chinese","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2021","Chinese","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","Greater Manchester","75","70","29800","25560"
"In post","2021","Chinese","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2021","Chinese","North West (England)","Merseyside","55","55","28140","24890"
"In post","2021","Chinese","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Chinese","Scotland","Eastern Scotland","20","20","[c]","[c]"
"In post","2021","Chinese","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","Southern Scotland","5","5","[c]","[c]"
"In post","2021","Chinese","Scotland","West Central Scotland","20","20","[c]","[c]"
"In post","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","25","34520","31700"
"In post","2021","Chinese","South East (England)","Hampshire and Isle of Wight","40","35","28790","24310"
"In post","2021","Chinese","South East (England)","Kent","15","15","[c]","[c]"
"In post","2021","Chinese","South East (England)","Surrey, East and West Sussex","20","15","[c]","[c]"
"In post","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","Devon","10","10","[c]","[c]"
"In post","2021","Chinese","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","31780","30730"
"In post","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales","East Wales","50","50","30320","29540"
"In post","2021","Chinese","Wales","West Wales and The Valleys","15","15","[c]","[c]"
"In post","2021","Chinese","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands (England)","West Midlands","40","40","30200","28830"
"In post","2021","Chinese","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","South Yorkshire","20","15","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","West Yorkshire","25","25","[c]","[c]"
"In post","2021","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","210","200","30360","27570"
"In post","2021","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","100","90","27890","27570"
"In post","2021","Mixed","East Midlands (England)","Lincolnshire","30","25","[c]","[c]"
"In post","2021","Mixed","East of England","Bedfordshire and Hertfordshire","140","135","31830","29290"
"In post","2021","Mixed","East of England","East Anglia","185","170","28940","27570"
"In post","2021","Mixed","East of England","Essex","95","90","32100","29290"
"In post","2021","Mixed","London","Inner London - East","610","585","38210","32680"
"In post","2021","Mixed","London","Inner London - West","2045","1995","44360","39960"
"In post","2021","Mixed","London","Outer London - East and North East","120","115","30180","31060"
"In post","2021","Mixed","London","Outer London - South","360","345","35590","31060"
"In post","2021","Mixed","London","Outer London - West and North West","270","260","31790","31060"
"In post","2021","Mixed","North East (England)","Northumberland and Tyne and Wear","140","130","29610","27570"
"In post","2021","Mixed","North East (England)","Tees Valley and Durham","85","75","28800","26880"
"In post","2021","Mixed","North West (England)","Cheshire","45","45","33310","28840"
"In post","2021","Mixed","North West (England)","Cumbria","10","10","[c]","[c]"
"In post","2021","Mixed","North West (England)","Greater Manchester","325","310","29490","26670"
"In post","2021","Mixed","North West (England)","Lancashire","125","115","28650","27130"
"In post","2021","Mixed","North West (England)","Merseyside","250","230","29030","25040"
"In post","2021","Mixed","Northern Ireland","Northern Ireland","15","15","[c]","[c]"
"In post","2021","Mixed","Overseas","Overseas","110","110","48540","48210"
"In post","2021","Mixed","Scotland","Eastern Scotland","120","115","37830","31810"
"In post","2021","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Mixed","Scotland","Southern Scotland","20","20","[c]","[c]"
"In post","2021","Mixed","Scotland","West Central Scotland","110","105","31740","27570"
"In post","2021","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","175","170","32290","29290"
"In post","2021","Mixed","South East (England)","Hampshire and Isle of Wight","185","175","31950","28650"
"In post","2021","Mixed","South East (England)","Kent","115","105","30700","29290"
"In post","2021","Mixed","South East (England)","Surrey, East and West Sussex","195","185","30500","27800"
"In post","2021","Mixed","South West (England)","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","Mixed","South West (England)","Devon","95","85","31350","27570"
"In post","2021","Mixed","South West (England)","Dorset and Somerset","55","45","28840","27570"
"In post","2021","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","445","425","34250","30730"
"In post","2021","Mixed","Unknown","Unknown","30","25","[c]","[c]"
"In post","2021","Mixed","Wales","East Wales","280","265","32140","27620"
"In post","2021","Mixed","Wales","West Wales and The Valleys","100","95","27000","24470"
"In post","2021","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","27180","24440"
"In post","2021","Mixed","West Midlands (England)","Shropshire and Staffordshire","110","105","30960","27570"
"In post","2021","Mixed","West Midlands (England)","West Midlands","365","335","28510","27570"
"In post","2021","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","45","40","27790","26500"
"In post","2021","Mixed","Yorkshire and The Humber","North Yorkshire","50","50","37150","33300"
"In post","2021","Mixed","Yorkshire and The Humber","South Yorkshire","140","130","30810","27570"
"In post","2021","Mixed","Yorkshire and The Humber","West Yorkshire","270","255","31030","27570"
"In post","2021","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","40","35","32500","30190"
"In post","2021","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","25","20","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Bedfordshire and Hertfordshire","40","40","35380","31840"
"In post","2021","Other ethnicity","East of England","East Anglia","50","45","33900","27570"
"In post","2021","Other ethnicity","East of England","Essex","35","30","33220","29290"
"In post","2021","Other ethnicity","London","Inner London - East","270","255","42610","35570"
"In post","2021","Other ethnicity","London","Inner London - West","705","680","44660","39000"
"In post","2021","Other ethnicity","London","Outer London - East and North East","65","60","30590","31060"
"In post","2021","Other ethnicity","London","Outer London - South","100","95","35130","31060"
"In post","2021","Other ethnicity","London","Outer London - West and North West","130","120","33740","31060"
"In post","2021","Other ethnicity","North East (England)","Northumberland and Tyne and Wear","30","25","29280","21440"
"In post","2021","Other ethnicity","North East (England)","Tees Valley and Durham","20","20","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Greater Manchester","80","75","32760","27570"
"In post","2021","Other ethnicity","North West (England)","Lancashire","35","30","28740","26330"
"In post","2021","Other ethnicity","North West (England)","Merseyside","50","45","30790","26550"
"In post","2021","Other ethnicity","Northern Ireland","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","35","35","47340","45120"
"In post","2021","Other ethnicity","Scotland","Eastern Scotland","35","35","33150","27570"
"In post","2021","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Southern Scotland","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","West Central Scotland","35","35","31040","27060"
"In post","2021","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","60","30620","28960"
"In post","2021","Other ethnicity","South East (England)","Hampshire and Isle of Wight","50","50","31630","27570"
"In post","2021","Other ethnicity","South East (England)","Kent","40","35","30640","29290"
"In post","2021","Other ethnicity","South East (England)","Surrey, East and West Sussex","60","55","28480","27230"
"In post","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Other ethnicity","South West (England)","Devon","35","35","33120","31560"
"In post","2021","Other ethnicity","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","125","120","34320","30010"
"In post","2021","Other ethnicity","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Wales","East Wales","75","70","32280","27570"
"In post","2021","Other ethnicity","Wales","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2021","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2021","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2021","Other ethnicity","West Midlands (England)","West Midlands","125","115","30430","27570"
"In post","2021","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Yorkshire and The Humber","South Yorkshire","35","30","29010","24890"
"In post","2021","Other ethnicity","Yorkshire and The Humber","West Yorkshire","50","45","35810","31730"
"In post","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","505","460","31450","28130"
"In post","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","270","255","27380","26930"
"In post","2021","Undeclared","East Midlands (England)","Lincolnshire","140","135","31090","27570"
"In post","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","205","195","32800","30420"
"In post","2021","Undeclared","East of England","East Anglia","570","525","31140","27900"
"In post","2021","Undeclared","East of England","Essex","310","285","30990","29090"
"In post","2021","Undeclared","London","Inner London - East","925","870","40430","33090"
"In post","2021","Undeclared","London","Inner London - West","2335","2275","46680","42620"
"In post","2021","Undeclared","London","Outer London - East and North East","225","210","30950","31060"
"In post","2021","Undeclared","London","Outer London - South","580","545","37800","35070"
"In post","2021","Undeclared","London","Outer London - West and North West","595","540","34820","31060"
"In post","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","800","725","29280","25560"
"In post","2021","Undeclared","North East (England)","Tees Valley and Durham","240","220","28460","27130"
"In post","2021","Undeclared","North West (England)","Cheshire","130","125","31720","29330"
"In post","2021","Undeclared","North West (England)","Cumbria","90","85","31850","27570"
"In post","2021","Undeclared","North West (England)","Greater Manchester","790","735","31740","27570"
"In post","2021","Undeclared","North West (England)","Lancashire","530","475","28580","27570"
"In post","2021","Undeclared","North West (England)","Merseyside","685","615","29830","27130"
"In post","2021","Undeclared","Northern Ireland","Northern Ireland","95","90","28160","25560"
"In post","2021","Undeclared","Overseas","Overseas","195","195","47080","41620"
"In post","2021","Undeclared","Scotland","Eastern Scotland","635","590","34450","32060"
"In post","2021","Undeclared","Scotland","Highlands and Islands","70","70","29560","27570"
"In post","2021","Undeclared","Scotland","North Eastern Scotland","75","70","41810","33650"
"In post","2021","Undeclared","Scotland","Southern Scotland","155","140","29840","27570"
"In post","2021","Undeclared","Scotland","West Central Scotland","695","640","30960","27570"
"In post","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","465","440","34420","32000"
"In post","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","860","810","34960","33300"
"In post","2021","Undeclared","South East (England)","Kent","510","465","30230","27990"
"In post","2021","Undeclared","South East (England)","Surrey, East and West Sussex","440","390","31040","28350"
"In post","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","85","80","27690","26590"
"In post","2021","Undeclared","South West (England)","Devon","420","385","32220","27680"
"In post","2021","Undeclared","South West (England)","Dorset and Somerset","250","240","31410","29230"
"In post","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1700","1625","38900","37320"
"In post","2021","Undeclared","Unknown","Unknown","55","50","34660","30330"
"In post","2021","Undeclared","Wales","East Wales","620","575","34060","29540"
"In post","2021","Undeclared","Wales","West Wales and The Valleys","635","590","30020","27130"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","140","130","29150","27570"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","270","250","29960","27570"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","855","775","30550","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","170","160","29200","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","200","195","32830","30040"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","415","385","32090","27940"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","615","555","30500","27570"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","1805","1705","28540","25560"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","745","690","25330","22850"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","155","145","27370","26300"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","405","390","29890","28100"
"In post","2021","Unknown","East of England","East Anglia","1095","1035","28940","26350"
"In post","2021","Unknown","East of England","Essex","580","540","29370","26590"
"In post","2021","Unknown","London","Inner London - East","2005","1925","40340","34700"
"In post","2021","Unknown","London","Inner London - West","11105","10900","45400","39610"
"In post","2021","Unknown","London","Outer London - East and North East","460","445","29570","31060"
"In post","2021","Unknown","London","Outer London - South","1240","1200","36020","31150"
"In post","2021","Unknown","London","Outer London - West and North West","760","730","31520","30580"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","3445","3125","26230","21440"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","900","850","25580","22850"
"In post","2021","Unknown","North West (England)","Cheshire","415","400","29660","27570"
"In post","2021","Unknown","North West (England)","Cumbria","320","305","25760","21050"
"In post","2021","Unknown","North West (England)","Greater Manchester","2785","2670","29300","25560"
"In post","2021","Unknown","North West (England)","Lancashire","1440","1330","26510","24440"
"In post","2021","Unknown","North West (England)","Merseyside","2305","2135","27250","22920"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","645","615","25990","21440"
"In post","2021","Unknown","Overseas","Overseas","565","565","51740","51500"
"In post","2021","Unknown","Scotland","Eastern Scotland","4985","4695","31010","27570"
"In post","2021","Unknown","Scotland","Highlands and Islands","245","220","27680","26530"
"In post","2021","Unknown","Scotland","North Eastern Scotland","420","395","32600","29190"
"In post","2021","Unknown","Scotland","Southern Scotland","1420","1305","27310","22820"
"In post","2021","Unknown","Scotland","West Central Scotland","3060","2870","29550","26160"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1110","1060","31350","28350"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","1520","1375","30470","26590"
"In post","2021","Unknown","South East (England)","Kent","735","710","28660","27850"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","865","805","29680","27570"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","165","150","26640","22640"
"In post","2021","Unknown","South West (England)","Devon","1100","1020","29150","26120"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","525","495","29620","26780"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2385","2280","34100","29690"
"In post","2021","Unknown","Unknown","Unknown","2440","2430","37020","32700"
"In post","2021","Unknown","Wales","East Wales","3045","2885","29020","25560"
"In post","2021","Unknown","Wales","West Wales and The Valleys","1430","1320","26880","21590"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","370","350","26280","24610"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","855","815","28610","25560"
"In post","2021","Unknown","West Midlands (England)","West Midlands","2380","2245","29100","25560"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","410","390","25790","24880"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","570","540","30860","26670"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","805","765","31780","27570"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","3060","2925","29820","25560"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","8755","8080","31650","27570"
"In post","2021","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","3900","3580","28420","27130"
"In post","2021","White","East Midlands (England)","Lincolnshire","2455","2305","27840","26670"
"In post","2021","White","East of England","Bedfordshire and Hertfordshire","2950","2755","33160","30110"
"In post","2021","White","East of England","East Anglia","10065","9370","30280","27570"
"In post","2021","White","East of England","Essex","4110","3750","30790","29290"
"In post","2021","White","London","Inner London - East","8225","7845","47040","41030"
"In post","2021","White","London","Inner London - West","34255","33255","50080","48920"
"In post","2021","White","London","Outer London - East and North East","1550","1440","31410","31060"
"In post","2021","White","London","Outer London - South","5105","4830","40570","36160"
"In post","2021","White","London","Outer London - West and North West","3760","3475","35350","31870"
"In post","2021","White","North East (England)","Northumberland and Tyne and Wear","16515","14710","28680","25560"
"In post","2021","White","North East (England)","Tees Valley and Durham","7850","7080","28150","27130"
"In post","2021","White","North West (England)","Cheshire","3200","3010","31490","28840"
"In post","2021","White","North West (England)","Cumbria","1705","1535","28200","25560"
"In post","2021","White","North West (England)","Greater Manchester","13775","12865","31570","27570"
"In post","2021","White","North West (England)","Lancashire","10945","9945","28770","27570"
"In post","2021","White","North West (England)","Merseyside","15855","14420","28770","25560"
"In post","2021","White","Northern Ireland","Northern Ireland","3035","2850","28390","25560"
"In post","2021","White","Overseas","Overseas","2620","2610","50320","50430"
"In post","2021","White","Scotland","Eastern Scotland","13760","12930","35510","30650"
"In post","2021","White","Scotland","Highlands and Islands","1625","1530","28930","27570"
"In post","2021","White","Scotland","North Eastern Scotland","1305","1225","36360","30650"
"In post","2021","White","Scotland","Southern Scotland","4320","3875","29980","27570"
"In post","2021","White","Scotland","West Central Scotland","13660","12580","30900","27570"
"In post","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","6870","6540","33380","30400"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","12225","11295","32220","28650"
"In post","2021","White","South East (England)","Kent","6765","6300","29620","28130"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","6200","5660","30680","27570"
"In post","2021","White","South West (England)","Cornwall and Isles of Scilly","1360","1240","26510","26670"
"In post","2021","White","South West (England)","Devon","7280","6685","31520","27570"
"In post","2021","White","South West (England)","Dorset and Somerset","4320","4000","29590","27570"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","23435","22210","36720","33300"
"In post","2021","White","Unknown","Unknown","970","915","33710","27570"
"In post","2021","White","Wales","East Wales","15820","14755","33240","28850"
"In post","2021","White","Wales","West Wales and The Valleys","13380","12040","28790","26470"
"In post","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","3145","2945","28320","26670"
"In post","2021","White","West Midlands (England)","Shropshire and Staffordshire","6650","6165","29940","27570"
"In post","2021","White","West Midlands (England)","West Midlands","9830","9005","32790","27570"
"In post","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","4010","3650","28020","27130"
"In post","2021","White","Yorkshire and The Humber","North Yorkshire","3775","3565","33800","29690"
"In post","2021","White","Yorkshire and The Humber","South Yorkshire","7955","7220","31560","27570"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","11110","10205","32550","28130"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
